match_id,fraction of match covered by td exclusion zone,pearson_correlation,fraction of match covered by td injection,distance,dice_coefficient,spearman_correlation,injection_overlap,image_series_id,source,exclusion_zone_overlap,td_secondary_source,td_percent_secondary,td_injection_size,td_primary_source,td_percent_primary,match_secondary_source,match_percent_secondary,match_injection_size,match_primary_source,match_percent_primary,Virus,same_primary,same_secondary,<60% primary,same secondary for <60% primary,injection_size_ratio
539323512,0,0.859894076,0,914.2418109,0,0.755364247,0,543297033,VISp,0,VISl,0.104523597,0.006322057,VISp,0.88173169,VISrl,0.146261965,0.001631038,VISp,0.743380988,EGFP,TRUE,FALSE,FALSE,,0.257991711
485553574,0,0.943111228,0,1056.919932,0,0.748968057,0,543297033,VISp,0,VISl,0.104523597,0.006322057,VISp,0.88173169,fiber tracts,0.050589417,0.002349125,VISp,0.949410609,EGFP,TRUE,FALSE,FALSE,,0.371576057
526784559,0,0.939312325,0,1174.805978,0,0.587036165,0,543297033,VISp,0,VISl,0.104523597,0.006322057,VISp,0.88173169,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,EGFP,TRUE,FALSE,FALSE,,0.123479482
563205064,0,0.947813746,0,825.8458459,0,0.816525263,0,543297033,VISp,0,VISl,0.104523597,0.006322057,VISp,0.88173169,fiber tracts,0.023653324,0.041197392,VISp,0.976346622,EGFP,TRUE,FALSE,FALSE,,6.516453547
539511058,6.39E-05,0.944290016,0,856.3136458,0,0.55051267,0,543297033,VISp,4.87E-07,VISl,0.104523597,0.006322057,VISp,0.88173169,fiber tracts,0.023785228,0.00072969,VISp,0.976214739,EGFP,TRUE,FALSE,FALSE,,0.115419771
574637452,0,0.948382651,0,1057.871394,0,0.75769436,0,543297033,VISp,0,VISl,0.104523597,0.006322057,VISp,0.88173169,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,EGFP,TRUE,FALSE,FALSE,,2.490563884
501786400,0,0.945988796,0,1085.383695,0,0.799914445,0,543297033,VISp,0,VISl,0.104523597,0.006322057,VISp,0.88173169,fiber tracts,0.04250705,0.093047354,VISp,0.957270709,EGFP,TRUE,FALSE,FALSE,,14.71789195
501787135,0,0.954577714,0,1006.489863,0,0.716009397,0,543297033,VISp,0,VISl,0.104523597,0.006322057,VISp,0.88173169,fiber tracts,6.49E-07,0.011434548,VISp,0.999999381,EGFP,TRUE,FALSE,FALSE,,1.808675216
561918904,0.493183745,0.978762083,0.01390443,399.8873906,0.024534305,0.766773937,0.0269642,543297033,VISp,0.114228781,VISl,0.104523597,0.006322057,VISp,0.88173169,fiber tracts,0.047148814,0.047368496,VISp,0.945203793,EGFP,TRUE,FALSE,FALSE,,7.492576338
502592260,1.53E-05,0.93600598,0,1011.168639,0,0.799554418,0,543297033,VISp,8.09E-09,VISl,0.104523597,0.006322057,VISp,0.88173169,fiber tracts,0.034770673,0.003795706,VISp,0.96522933,EGFP,TRUE,FALSE,FALSE,,0.60039101
515920693,0,0.950065309,0,877.3896639,0,0.597547937,0,543297033,VISp,0,VISl,0.104523597,0.006322057,VISp,0.88173169,fiber tracts,0.037697801,0.002207518,VISp,0.962302171,EGFP,TRUE,FALSE,FALSE,,0.349177211
561918178,0.213076007,0.968977807,0.000113439,598.1028497,0.000206399,0.819202543,0.000460621,543297033,VISp,0.048513916,VISl,0.104523597,0.006322057,VISp,0.88173169,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,EGFP,TRUE,FALSE,FALSE,,10.02082016
563352720,0,0.922894274,0,909.200827,0,0.709724734,0,543297033,VISp,0,VISl,0.104523597,0.006322057,VISp,0.88173169,,,0.004823735,VISp,1.000000026,EGFP,TRUE,FALSE,FALSE,,0.763000878
546389260,0,0.966671917,0,942.774504,0,0.758651159,0,543297033,VISp,0,VISl,0.104523597,0.006322057,VISp,0.88173169,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,EGFP,TRUE,FALSE,FALSE,,14.81535317
501711996,0.001587629,0.955326131,0,913.6127501,0,0.764803571,0,543297033,VISp,0.003745596,VISl,0.104523597,0.006322057,VISp,0.88173169,fiber tracts,0.002026975,0.094308301,VISp,0.997950243,EGFP,TRUE,FALSE,FALSE,,14.91734386
565146821,0,0.961757404,0,938.2793893,0,0.788035668,0,543297033,VISp,0,VISl,0.104523597,0.006322057,VISp,0.88173169,fiber tracts,0.081840841,0.049445047,VISp,0.915788815,EGFP,TRUE,FALSE,FALSE,,7.821037683
528732005,0,0.937355182,0.792258521,211.3904664,0.399349385,0.852966125,0.231128506,496964969,RE,0,Xi,0.099960046,0.020816505,RE,0.813915171,Xi,0.074627587,0.003311686,RE,0.875925623,EGFP,TRUE,TRUE,FALSE,,0.159089407
607316031,0,0.883056607,0.333480415,407.4384998,0.508786723,0.887668895,0.322620996,496964969,RE,0,Xi,0.099960046,0.020816505,RE,0.813915171,PT,0.155711021,0.066913748,RE,0.704967103,EGFP,TRUE,FALSE,FALSE,,3.214456354
607289053,0,0.923501612,0.744331067,182.0230526,0.573803143,0.899575403,0.366415499,496964969,RE,0,Xi,0.099960046,0.020816505,RE,0.813915171,Xi,0.34644434,0.005715943,RE,0.6166224,EGFP,TRUE,TRUE,FALSE,,0.274587065
496964969,0.711834433,0.937355182,0.231128506,211.3904664,0.399349385,0.852966125,0.792258521,528732005,RE,0.474798854,Xi,0.074627587,0.003311686,RE,0.875925623,Xi,0.099960046,0.020816505,RE,0.813915171,EGFP,TRUE,TRUE,FALSE,,6.285773622
607316031,0.721447639,0.778918366,0.258819313,206.1663445,0.493472191,0.754035666,0.939157294,528732005,RE,0.603421491,Xi,0.074627587,0.003311686,RE,0.875925623,PT,0.155711021,0.066913748,RE,0.704967103,EGFP,TRUE,FALSE,FALSE,,20.20534496
607289053,0.236189483,0.822160292,0.01411982,376.6062976,0.041439294,0.81415566,0.057173409,528732005,RE,0.071310256,Xi,0.074627587,0.003311686,RE,0.875925623,Xi,0.34644434,0.005715943,RE,0.6166224,EGFP,TRUE,TRUE,FALSE,,1.725992129
539514325,0.055373414,0.981113125,0,576.9294104,0,0.808510587,0,561918178,VISp,0.005790049,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,fiber tracts,0.082251801,0.019161168,VISp,0.888103361,EGFP,TRUE,TRUE,FALSE,,0.302454672
495346667,0.144155323,0.991273759,3.25E-06,577.0968855,8.13E-06,0.8364911,6.03E-06,561918178,VISp,0.01961164,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,EGFP,TRUE,TRUE,FALSE,,0.479339733
543297033,0.186814659,0.968977807,0.000460621,598.1028497,0.000206399,0.819202543,0.000113439,561918178,VISp,0.016793429,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,VISl,0.104523597,0.006322057,VISp,0.88173169,EGFP,TRUE,FALSE,FALSE,,0.099792231
501837158,0.455865277,0.980982125,0,501.1133427,0,0.508369735,0,561918178,VISp,0.00879137,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,fiber tracts,0.043579447,0.001035779,VISp,0.956420522,EGFP,TRUE,TRUE,FALSE,,0.016349532
539323512,0.02922087,0.895046922,0.002952216,731.8813771,0.001895525,0.693925897,0.000970358,561918178,VISp,0.001903205,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,VISrl,0.146261965,0.001631038,VISp,0.743380988,EGFP,TRUE,FALSE,FALSE,,0.025745568
485553574,0.485042376,0.990286173,0.011321016,479.9273499,0.02697844,0.81667822,0.013980187,561918178,VISp,0.028902591,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,fiber tracts,0.050589417,0.002349125,VISp,0.949410609,EGFP,TRUE,TRUE,FALSE,,0.037080404
526784559,0.027301692,0.982354046,0,584.304888,0,0.687399655,0,561918178,VISp,0.000720362,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,EGFP,TRUE,TRUE,FALSE,,0.012322293
563205064,0.129893472,0.990635434,0.016707793,518.5898947,0.016910165,0.896686972,0.013969787,561918178,VISp,0.033072279,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,fiber tracts,0.023653324,0.041197392,VISp,0.976346622,EGFP,TRUE,TRUE,FALSE,,0.650291437
539511058,0.896577407,0.984469574,0.356012149,260.0865569,0.106664528,0.646692111,0.053972262,561918178,VISp,0.034425579,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,fiber tracts,0.023785228,0.00072969,VISp,0.976214739,EGFP,TRUE,TRUE,FALSE,,0.011517996
574637452,0.53614264,0.988576893,0.031980342,503.0692477,0.069705951,0.816270488,0.043441064,561918178,VISp,0.047895378,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,EGFP,TRUE,TRUE,FALSE,,0.248538926
501786400,0.307066106,0.982441011,0.002046147,517.9109049,0.002433652,0.914785993,0.000406967,561918178,VISp,0.061053063,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,fiber tracts,0.04250705,0.093047354,VISp,0.957270709,EGFP,TRUE,TRUE,FALSE,,1.468731273
501787135,0.681876884,0.992759355,0.018963889,422.6395263,0.006378339,0.852319893,0.003764689,561918178,VISp,0.045644575,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,fiber tracts,6.49E-07,0.011434548,VISp,0.999999381,EGFP,TRUE,TRUE,FALSE,,0.180491735
561918904,0.793440326,0.965969605,0.264199168,338.924572,0.296608802,0.839779784,0.258560745,561918178,VISp,0.140104879,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,fiber tracts,0.047148814,0.047368496,VISp,0.945203793,EGFP,TRUE,TRUE,FALSE,,0.747700908
502592260,0.522368601,0.987637426,0.044226756,442.5749271,0.108476692,0.878601165,0.057575851,561918178,VISp,0.043712655,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,fiber tracts,0.034770673,0.003795706,VISp,0.96522933,EGFP,TRUE,TRUE,FALSE,,0.059914358
515920693,0.864349228,0.992763556,0.222034654,300.2269475,0.086492619,0.682796601,0.044737274,561918178,VISp,0.045924821,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,fiber tracts,0.037697801,0.002207518,VISp,0.962302171,EGFP,TRUE,TRUE,FALSE,,0.034845173
563352720,0.885308527,0.975792263,0.09937659,324.3574472,0.069341905,0.767057619,0.037293891,561918178,VISp,0.03957251,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,,,0.004823735,VISp,1.000000026,EGFP,TRUE,FALSE,FALSE,,0.07614156
546389260,0.721297822,0.995463326,0.202310126,384.6824504,0.263107564,0.84267939,0.326106825,561918178,VISp,0.217060239,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,EGFP,TRUE,TRUE,FALSE,,1.478457145
501711996,0.820824153,0.990060294,0.110761524,404.1165649,0.15996467,0.866441426,0.19935772,561918178,VISp,0.256579451,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,fiber tracts,0.002026975,0.094308301,VISp,0.997950243,EGFP,TRUE,TRUE,FALSE,,1.488635024
565146821,0.598653936,0.993928861,0.01647854,419.5216288,0.014476931,0.899700635,0.010539448,561918178,VISp,0.072510118,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,fiber tracts,0.081840841,0.049445047,VISp,0.915788815,EGFP,TRUE,TRUE,FALSE,,0.780478799
567301515,0,0.764970562,0,1326.941942,0,0.678327722,0,649362978,ACAd,0,ACAv,0.356702943,0.020209146,ACAd,0.63268079,MOs,0.462935709,0.009039791,ACAd,0.471611109,EGFP,TRUE,FALSE,TRUE,FALSE,0.447311863
477435412,0.989512795,0.911997141,0.484755629,139.7649948,0.51815294,0.836906334,0.436973325,649362978,ACAd,0.195077033,ACAv,0.356702943,0.020209146,ACAd,0.63268079,ACAv,0.159261144,0.013873579,ACAd,0.833822596,EGFP,TRUE,TRUE,FALSE,,0.686500039
607059419,0,0.699416306,0,1379.849133,0,0.688679829,0,649362978,ACAd,0,ACAv,0.356702943,0.020209146,ACAd,0.63268079,MOs,0.135462255,0.068628165,ACAd,0.822280125,EGFP,TRUE,FALSE,FALSE,,3.395896361
637855050,0.90522741,0.916113286,0.30899188,233.9939537,0.440248763,0.778922085,0.293877153,649362978,ACAd,0.156085612,ACAv,0.356702943,0.020209146,ACAd,0.63268079,ACAv,0.453321553,0.006962624,ACAd,0.546678487,EGFP,TRUE,TRUE,TRUE,TRUE,0.344528383
475829896,0,0.852419711,0,1078.419541,0,0.729040321,0,649362978,ACAd,0,ACAv,0.356702943,0.020209146,ACAd,0.63268079,MOs,0.195924228,0.055738627,ACAd,0.625488923,EGFP,TRUE,FALSE,FALSE,,2.758089191
607321130,0,0.868340971,0,997.4876851,0,0.718638822,0,649362978,ACAd,0,ACAv,0.356702943,0.020209146,ACAd,0.63268079,ACAv,0.346294608,0.007218533,ACAd,0.653705357,EGFP,TRUE,TRUE,FALSE,,0.357191393
609475867,0,0.828354611,0,1015.733414,0,0.758485982,0,649362978,ACAd,0,ACAv,0.356702943,0.020209146,ACAd,0.63268079,ACAv,0.232893298,0.004185036,ACAd,0.757183553,EGFP,TRUE,TRUE,FALSE,,0.207086227
528741104,0,0.903057956,0,760.0790075,0,0.775060387,0,649362978,ACAd,0,ACAv,0.356702943,0.020209146,ACAd,0.63268079,ACAv,0.264161458,0.014476456,ACAd,0.71219209,EGFP,TRUE,TRUE,FALSE,,0.716331898
571401645,2.00E-05,0.893866134,0,930.555116,0,0.831671698,0,649362978,ACAd,4.28E-05,ACAv,0.356702943,0.020209146,ACAd,0.63268079,ACAv,0.099575558,0.031636458,ACAd,0.90042438,EGFP,TRUE,TRUE,FALSE,,1.565452498
478877019,0.209452024,0.688111418,0.003748475,663.2152539,0.00718234,0.745516913,0.047741367,527713883,ILA,0.110070368,ACAv,0.188457731,0.003145133,ILA,0.759743613,PL,0.413311449,0.070803344,ILA,0.425753643,EGFP,TRUE,FALSE,TRUE,FALSE,22.51203686
521954271,0.900519661,0.748456158,0.135935492,326.7055746,0.215760781,0.760170462,0.379594905,527713883,ILA,0.167986031,ACAv,0.188457731,0.003145133,ILA,0.759743613,PL,0.454240872,0.011818959,ILA,0.538137004,EGFP,TRUE,FALSE,TRUE,FALSE,3.757857073
527713163,0.385252605,0.778107597,0.046894091,528.0805983,0.066738094,0.772063284,0.062514423,527713883,ILA,0.084345254,ACAv,0.188457731,0.003145133,ILA,0.759743613,ORBm,0.19935104,0.007659798,ILA,0.764806842,EGFP,TRUE,FALSE,FALSE,,2.435444948
529435133,0.999273527,0.950223387,0.66625702,49.00773015,0.46894357,0.770743685,0.353677629,527713883,ILA,0.064449588,ACAv,0.188457731,0.003145133,ILA,0.759743613,ACAv,0.23584782,0.001530443,ILA,0.66442124,EGFP,TRUE,TRUE,FALSE,,0.486606771
520615681,0.750636671,0.877388068,0.341586327,291.7337083,0.493044061,0.929736436,0.704151737,523177830,ORBvl,0.378187461,ORBm,0.222443498,0.008022606,ORBvl,0.777433836,ORBm,0.326016293,0.020777372,ORBvl,0.462389538,EGFP,TRUE,TRUE,TRUE,TRUE,2.589853073
479115470,0.749526331,0.816872051,0.108879298,340.0271849,0.15455092,0.711267256,0.085465072,523177830,ORBvl,0.198204895,ORBm,0.222443498,0.008022606,ORBvl,0.777433836,ORBl,0.014848156,0.019577826,ORBvl,0.970838848,EGFP,TRUE,FALSE,FALSE,,2.440332374
617900105,0.733020703,0.730657084,0.138158636,508.4987466,0.034749053,0.720983834,0.012226839,523177830,ORBvl,0.029754567,ORBm,0.222443498,0.008022606,ORBvl,0.777433836,ORBl,0.089176185,0.001121443,ORBvl,0.908861114,EGFP,TRUE,FALSE,FALSE,,0.139785409
521955016,0.963933948,0.812323451,0.470473757,104.4626488,0.378922899,0.80815518,0.255544516,523177830,ORBvl,0.107274418,ORBm,0.222443498,0.008022606,ORBvl,0.777433836,ORBm,0.087259556,0.002767458,ORBvl,0.91274042,EGFP,TRUE,TRUE,FALSE,,0.344957484
526783792,0.972260541,0.903038788,0.736978432,43.73001166,1.142372904,0.907135168,0.805701561,523177830,ORBvl,0.294675713,ORBm,0.222443498,0.008022606,ORBvl,0.777433836,ORBm,0.305875875,0.027232267,ORBvl,0.680144463,EGFP,TRUE,TRUE,FALSE,,3.39444133
532005897,0.953868227,0.627265215,0.443768522,122.265483,0.734640367,0.546604379,0.614690444,523177830,ORBvl,0.256311709,ORBm,0.222443498,0.008022606,ORBvl,0.777433836,ORBm,0.045485907,0.005349279,ORBvl,0.951657268,EGFP,TRUE,TRUE,FALSE,,0.666775639
617898760,0.982246659,0.71540179,0.396148545,256.3416832,0.597116604,0.756832664,0.54036375,523177830,ORBvl,0.311418794,ORBm,0.222443498,0.008022606,ORBvl,0.777433836,ORBm,0.314522572,0.006516177,ORBvl,0.684270589,EGFP,TRUE,TRUE,FALSE,,0.812226903
518013943,0.935807388,0.945437752,0.279790201,365.7155003,0.063909781,0.761467123,0.03232102,502955689,VISl,0.024910668,VISp,0.126822222,0.117393436,VISl,0.872415492,VISp,0.458724582,0.001331623,VISl,0.491461402,EGFP,TRUE,TRUE,TRUE,TRUE,0.011343247
571653937,0.999760528,0.95856143,0.78237287,181.7437775,0.525028399,0.922505771,0.308805185,502955689,VISl,0.139150255,VISp,0.126822222,0.117393436,VISl,0.872415492,VISp,0.430553523,0.020645435,VISl,0.560827007,EGFP,TRUE,TRUE,TRUE,TRUE,0.175865324
501785691,0.46252804,0.872992679,0.006191485,570.029759,0.019808213,0.795260981,0.011018665,502955689,VISl,0.032978025,VISp,0.126822222,0.117393436,VISl,0.872415492,fiber tracts,0.020595646,0.013218176,VISl,0.978059667,EGFP,TRUE,FALSE,FALSE,,0.112597235
502590301,0.715351462,0.943068048,0.086000367,501.0181381,0.052165879,0.91965454,0.033319573,502955689,VISl,0.060886309,VISp,0.126822222,0.117393436,VISl,0.872415492,fiber tracts,0.047884497,0.032549169,VISl,0.946980306,EGFP,TRUE,FALSE,FALSE,,0.277265663
552543088,0.293686253,0.947480423,0.019591766,619.1922567,0.025798741,0.880626117,0.013657132,502955689,VISl,0.022642571,VISp,0.126822222,0.117393436,VISl,0.872415492,VISpl,0.018246514,0.006922854,VISl,0.951920645,EGFP,TRUE,FALSE,FALSE,,0.058971385
553080579,0.104585553,0.851401529,0.002351445,735.5381689,0.001291107,0.843506349,0.000668744,502955689,VISl,0.01080227,VISp,0.126822222,0.117393436,VISl,0.872415492,fiber tracts,0.078489831,0.004090839,VISl,0.811135339,EGFP,TRUE,FALSE,FALSE,,0.034847253
502956560,0.182872786,0.944229356,0.003648165,665.982507,0.005116604,0.765695023,0.002965329,502955689,VISl,0.022187849,VISp,0.126822222,0.117393436,VISl,0.872415492,VISp,0.364301148,0.018613443,VISl,0.628339383,EGFP,TRUE,TRUE,FALSE,,0.158556077
531397136,0.952618945,0.977547523,0.346098132,368.2266941,0.126094963,0.923513032,0.067150888,502955689,VISl,0.049989327,VISp,0.126822222,0.117393436,VISl,0.872415492,fiber tracts,0.004846786,0.007766423,VISl,0.99218972,EGFP,TRUE,FALSE,FALSE,,0.066157216
504176074,0.558476127,0.961573281,0.090187886,518.1542559,0.098102021,0.888652886,0.097242277,502955689,VISl,0.14845666,VISp,0.126822222,0.117393436,VISl,0.872415492,VISp,0.126905636,0.139953614,VISl,0.867706638,EGFP,TRUE,TRUE,FALSE,,1.192175807
501883865,0.976451359,0.954364771,0.546216718,247.1601361,0.613726227,0.92549192,0.658404114,502955689,VISl,0.359157178,VISp,0.126822222,0.117393436,VISl,0.872415492,VISp,0.368520735,0.150776802,VISl,0.622536868,EGFP,TRUE,TRUE,FALSE,,1.284371665
523180728,0.999981151,0.983571254,0.935230438,96.8752693,0.930423274,0.922670835,0.620593516,502955689,VISl,0.192713292,VISp,0.126822222,0.117393436,VISl,0.872415492,VISp,0.285749478,0.039337332,VISl,0.710372353,EGFP,TRUE,TRUE,FALSE,,0.33508971
572388976,1,0.968617378,0.946319418,152.4949538,0.433295475,0.86493661,0.226372832,502955689,VISl,0.069240986,VISp,0.126822222,0.117393436,VISl,0.872415492,fiber tracts,0.004659561,0.005170764,VISl,0.99058881,EGFP,TRUE,FALSE,FALSE,,0.044046451
560965104,0.998350859,0.975364657,0.940778192,149.065136,0.715503217,0.919823164,0.458134139,502955689,VISl,0.165685912,VISp,0.126822222,0.117393436,VISl,0.872415492,VISp,0.156174203,0.032904926,VISl,0.841613813,EGFP,TRUE,TRUE,FALSE,,0.280296132
518605181,0.070376603,0.951087708,0,706.055654,0,0.728492064,0,536920234,RSPd,0.003694632,RSPv,0.285968152,0.139600079,RSPd,0.51973357,RSPv,0.347069345,0.021380172,RSPd,0.65293065,EGFP,TRUE,TRUE,TRUE,TRUE,0.153153011
529129011,0,0.824795007,0,1106.474225,0,0.663980856,0,536920234,RSPd,0,RSPv,0.285968152,0.139600079,RSPd,0.51973357,RSPv,0.110867805,0.006636997,RSPd,0.889132181,EGFP,TRUE,TRUE,TRUE,TRUE,0.047542934
475828414,0,0.782350514,0,1525.643829,0,0.629878884,0,521255975,RSPv,0,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,RSPd,0.001473934,0.006795305,RSPv,0.998279187,EGFP,TRUE,FALSE,FALSE,,1.16195642
475830603,0,0.789431008,0,1311.591591,0,0.680646301,0,521255975,RSPv,0,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,RSPd,0.033963996,0.034617895,RSPv,0.966036,EGFP,TRUE,FALSE,FALSE,,5.91945277
524063357,0,0.798446704,0,1415.587384,0,0.789144969,0,521255975,RSPv,0,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,fiber tracts,0.00175153,0.016870631,RSPv,0.998248515,EGFP,TRUE,TRUE,FALSE,,2.884776969
525412369,0,0.740811145,0,1301.480054,0,0.533154798,0,521255975,RSPv,0,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,RSPd,0.052201428,0.003195755,RSPv,0.947798506,EGFP,TRUE,FALSE,FALSE,,0.546454954
531443949,0.005404712,0.42493517,0,851.2107975,0,0.568475891,0,521255975,RSPv,0.000458818,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,EGFP,TRUE,FALSE,TRUE,FALSE,2.954765772
555012592,0,0.76493901,0,1141.249424,0,0.602564061,0,521255975,RSPv,0,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,RSPd,0.163841025,0.011666167,RSPv,0.836159027,EGFP,TRUE,FALSE,FALSE,,1.994844791
561307215,0,0.350882364,0,831.5826357,0,0.669143548,0,521255975,RSPv,0,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,RSPd,0.441353231,0.027181153,RSPv,0.530388396,EGFP,TRUE,FALSE,TRUE,FALSE,4.647814367
561511939,0.524718065,0.986515618,0.092160052,433.0731885,0.134673967,0.837051898,0.125649557,521255975,RSPv,0.080459725,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,fiber tracts,0.025185742,0.005104231,RSPv,0.974814244,EGFP,TRUE,TRUE,FALSE,,0.872793009
561512675,0,0.694452554,0,1701.781262,0,0.557443862,0,521255975,RSPv,0,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,RSPd,0.062191771,0.006055418,RSPv,0.937808242,EGFP,TRUE,FALSE,FALSE,,1.035440253
561910766,0,0.765039791,0,1587.66059,0,0.604182518,0,521255975,RSPv,0,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,RSPd,0.036925642,0.002867473,RSPv,0.963074265,EGFP,TRUE,FALSE,FALSE,,0.490320761
569904687,0.428149134,0.570193067,0.065831965,355.5935873,0.111917727,0.764849049,0.348199063,521255975,RSPv,0.147181584,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,RSPd,0.00543136,0.033391944,RSPv,0.993354777,EGFP,TRUE,FALSE,FALSE,,5.709822557
570071403,0,0.890425664,0,1044.877327,0,0.672200249,0,521255975,RSPv,0,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,RSPd,0.086960064,0.0028774,RSPv,0.913039924,EGFP,TRUE,FALSE,FALSE,,0.492018182
571647261,0,0.817622612,0,1091.175392,0,0.680040577,0,521255975,RSPv,0,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,RSPd,0.184566384,0.024159335,RSPv,0.815433629,EGFP,TRUE,FALSE,FALSE,,4.131101623
592522663,0.962157375,0.986119324,0.270306594,60.59252438,0.074524586,0.50194663,0.041056781,521255975,RSPv,0.045389968,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,,,0.00051821,RSPv,1.000000021,EGFP,TRUE,FALSE,FALSE,,0.088610871
592724077,0.893932603,0.981211189,0.668787039,200.3420952,0.362223735,0.763364295,0.210071431,521255975,RSPv,0.040027515,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,RSPd,0.097355304,0.000909361,RSPv,0.902644659,EGFP,TRUE,FALSE,FALSE,,0.155495245
605496542,0,0.747920225,0,1499.650098,0,0.699903672,0,521255975,RSPv,0,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,fiber tracts,0.001120916,0.07717576,RSPv,0.998857987,EGFP,TRUE,TRUE,FALSE,,13.19659284
616674416,0,0.759632825,0,1468.482034,0,0.615499831,0,521255975,RSPv,0,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,,,0.011728322,RSPv,1.000000098,EGFP,TRUE,FALSE,FALSE,,2.005472762
623838656,0.99348036,0.93561558,0.333500352,147.8802367,0.214807406,0.746794534,0.155145734,521255975,RSPv,0.073368707,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,fiber tracts,0.005263086,0.00265196,RSPv,0.994736954,EGFP,TRUE,TRUE,FALSE,,0.453469219
664716091,0.421933595,0.740743303,0.090725847,379.4542328,0.148697064,0.661232306,0.284714687,521255975,RSPv,0.119229891,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,RSPd,0.006410935,0.026786134,RSPv,0.993588264,EGFP,TRUE,FALSE,FALSE,,4.580268586
666090944,0.303419131,0.647518161,0.030572643,488.4149513,0.051048895,0.753711443,0.104719641,521255975,RSPv,0.095424418,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,RSPd,0.0010917,0.029968255,RSPv,0.998908328,EGFP,TRUE,FALSE,FALSE,,5.124392269
868641659,0.798039972,0.796386644,0.540921982,171.8789395,0.331833779,0.280001346,0.205915785,521255975,RSPv,0.070650044,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,RSPv,5.317985415,0.002044777,fiber tracts,14.87294716,EGFP,FALSE,FALSE,FALSE,,0.349644559
539514325,0.364187167,0.97402497,0.000383867,500.9418789,0.001737309,0.878979488,0.001201638,565146821,VISp,0.026841547,fiber tracts,0.081840841,0.049445047,VISp,0.915788815,fiber tracts,0.082251801,0.019161168,VISp,0.888103361,EGFP,TRUE,TRUE,FALSE,,0.38752452
495346667,0.919611959,0.990658692,0.224006423,347.2246082,0.376399235,0.8608688,0.304415936,565146821,VISp,0.140599871,fiber tracts,0.081840841,0.049445047,VISp,0.915788815,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,EGFP,TRUE,TRUE,FALSE,,0.61416112
543297033,0,0.961757404,0,938.2793893,0,0.788035668,0,565146821,VISp,0,fiber tracts,0.081840841,0.049445047,VISp,0.915788815,VISl,0.104523597,0.006322057,VISp,0.88173169,EGFP,TRUE,FALSE,FALSE,,0.127860271
501837158,0.95297196,0.989939167,0.57370717,278.4531951,0.218448664,0.597013673,0.111369356,565146821,VISp,0.037668863,fiber tracts,0.081840841,0.049445047,VISp,0.915788815,fiber tracts,0.043579447,0.001035779,VISp,0.956420522,EGFP,TRUE,TRUE,FALSE,,0.020948079
