distance,exclusion_zone_overlap,fraction of match covered by td exclusion zone,fraction of match covered by td injection,image_series_id,injection_overlap,match_id,pearson_correlation,source,spearman_correlation,td_secondary_source,td_percent_secondary,td_injection_size,td_primary_source,td_percent_primary,match_secondary_source,match_percent_secondary,match_injection_size,match_primary_source,match_percent_primary,transgenic_line,Virus,same_primary,same_secondary,<60% primary,same secondary for <60% primary,injection_size_ratio,Julie call,PN_type_JH,JW_pass-fail,dice
2438.939257,0.038308302,0.016813856,0.003941124,613898292,0.037149882,267493760,0.031803025,VISam,0.392209083,VISa,0.335773131,0.007724266,VISam,0.664211015,SGN,0.406728758,0.051152991,LP,0.421846553,Calb2-IRES-Cre,EGFP,FALSE,FALSE,TRUE,FALSE,6.622375446,0,TC,0,0.009879835
2417.968908,0.091894302,0.0276795,0.000133405,613898292,0.006734969,298003295,0.256896157,VISam,0.531791298,VISa,0.335773131,0.007724266,VISam,0.664211015,LP,0.343472176,0.272435335,LGd,0.38906328,Htr2a-Cre_KM207,EGFP,FALSE,FALSE,TRUE,FALSE,35.27005997,0,TC,0,0.000376562
931.1392237,0.083084755,0.133972165,0.016897798,546389260,0.053844883,127795906,0.388560561,VISp,0.441836417,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,ProS,0.248789962,0.318579125,SUB,0.367894757,,EGFP,FALSE,FALSE,TRUE,FALSE,3.40131526,0,0,0,0.02611837
919.2270628,3.40E-05,5.31E-05,0,546389260,0,536298726,0.952307482,VISp,0.763628971,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,RSPd,0.285536299,0.225206489,VISp,0.47652642,Emx1-IRES-Cre,EGFP,TRUE,FALSE,TRUE,FALSE,2.404420779,Y,IT PT CT,0,0
1289.582181,1.46E-07,1.66E-07,0,546389260,0,524874308,0.225116967,VISp,0.587044015,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,VISp,0.335617849,0.279139848,VISrl,0.536332275,Rbp4-Cre_KL100,EGFP,FALSE,FALSE,TRUE,FALSE,2.980241174,Y,IT PT CT,0,0
1653.162777,0.000304327,0.000225276,0,546389260,0,661987195,0.805833881,VISp,0.539599605,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,VISl,0.221503593,0.399825026,VISpor,0.273034261,Rbp4-Cre_KL100,SypEGFP,FALSE,FALSE,TRUE,FALSE,4.26873845,0,0,0,0
824.4035428,0.00109801,0.009583062,0,546389260,0,510417255,0.797837187,VISp,0.782366265,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,RSPagl,0.386021662,0.044042361,VISp,0.47755425,Rbp4-Cre_KL100,SypEGFP,TRUE,FALSE,TRUE,FALSE,0.470218993,Y,IT PT CT,0,0
1121.222624,0.056981104,0.028360239,0.002581544,546389260,0.066752302,593277684,0.871230796,VISp,0.577671046,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,VISp,0.378126085,0.318671147,VISpl,0.413957338,Rbp4-Cre_KL100,EGFP,FALSE,FALSE,TRUE,FALSE,3.402297735,Y,IT PT CT,0,0.030299046
978.2440834,0.068019561,0.043441483,4.30E-06,526784559,3.77E-05,127795906,0.374994506,VISp,0.261780243,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,ProS,0.248789962,0.318579125,SUB,0.367894757,,EGFP,FALSE,FALSE,TRUE,FALSE,408.0976547,0,0,0,8.59E-06
1490.444142,0.000544255,2.73E-05,0,526784559,0,511550172,0.364791966,VISp,0.47379538,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,VISa,0.268069349,0.220309743,SSp-bfd,0.306366155,Rbp4-Cre_KL100,SypEGFP,FALSE,FALSE,TRUE,FALSE,282.2152559,Y,IT PT CT,0,0
1180.196419,0.000232911,5.61E-05,0,526784559,0,524874308,0.210086352,VISp,0.463950982,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,VISp,0.335617849,0.279139848,VISrl,0.536332275,Rbp4-Cre_KL100,EGFP,FALSE,FALSE,TRUE,FALSE,357.5762141,Y,IT PT CT,0,0
1396.417549,0.00012854,1.47E-05,0,526784559,0,593277684,0.859065846,VISp,0.476778683,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,VISp,0.378126085,0.318671147,VISpl,0.413957338,Rbp4-Cre_KL100,EGFP,FALSE,FALSE,TRUE,FALSE,408.2155342,Y,IT PT CT,0,0
792.3074733,0.019258396,0.087623921,0.001725211,606260719,0.001940806,157556400,0.489742586,PL,0.500740486,ILA,0.199086556,0.067847821,PL,0.784404442,DP,0.252501963,0.128103013,ILA,0.513924169,,EGFP,FALSE,FALSE,TRUE,FALSE,1.88809326,Y,IT PT CT,0,0.002253394
409.5586758,0.19526368,0.336963114,0.03259795,606260719,0.081459665,496554237,0.719497348,PL,0.801977322,ILA,0.199086556,0.067847821,PL,0.784404442,PL,0.165802291,0.287503952,ORBm,0.535402217,Rbp4-Cre_KL100,EGFP,FALSE,FALSE,TRUE,FALSE,4.237482499,Y,IT PT CT,0,0.052702941
727.3687369,0.060418275,0.216791011,0.006463761,606260719,0.007933458,286313491,0.633711419,PL,0.733912376,ILA,0.199086556,0.067847821,PL,0.784404442,ACAv,0.247700825,0.204874704,ILA,0.52378881,Rbp4-Cre_KL100,EGFP,FALSE,FALSE,TRUE,FALSE,3.019621005,Y,IT PT CT,0,0.009708461
776.5490318,0.012558219,0.041605088,0,606260719,0,478582494,0.559219073,PL,0.640874491,ILA,0.199086556,0.067847821,PL,0.784404442,ORBvl,0.377100324,0.199727371,ORBm,0.597779492,Emx1-IRES-Cre,EGFP,FALSE,FALSE,TRUE,FALSE,2.943755148,Y,IT PT CT,0,0
699.3185688,0.017196887,0.02529468,9.52E-07,606260719,3.33E-08,167902586,0.728178798,PL,0.709098075,ILA,0.199086556,0.067847821,PL,0.784404442,ORBm,0.284391323,0.52642515,ORBvl,0.597208512,Rbp4-Cre_KL100,EGFP,FALSE,FALSE,TRUE,FALSE,7.758910234,Y,IT PT CT,0,1.69E-06
649.2384194,0.001240903,0.002203494,3.46E-05,529435133,0.002303699,157711748,0.679961229,ILA,0.813971748,ACAv,0.23584782,0.001530443,ILA,0.66442124,ILA,0.318224723,0.137653466,PL,0.564898899,,EGFP,FALSE,FALSE,TRUE,FALSE,89.94355005,Y,IT PT CT,0,6.85E-05
988.0079998,0.049590746,0.061787316,0.002040728,574637452,0.011129966,127795906,0.372587266,VISp,0.53705278,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,ProS,0.248789962,0.318579125,SUB,0.367894757,,EGFP,FALSE,FALSE,TRUE,FALSE,20.23304326,0,0,0,0.003890897
786.6768217,0.002048123,0.003844581,0,574637452,0,536298726,0.949075488,VISp,0.719803024,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,RSPd,0.285536299,0.225206489,VISp,0.47652642,Emx1-IRES-Cre,EGFP,TRUE,FALSE,TRUE,FALSE,14.30292282,Y,IT PT CT,0,0
725.2098796,0.002695418,0.021437895,0,574637452,0,510417993,0.908032948,VISp,0.723536229,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,RSPd,0.301237339,0.076407405,VISp,0.446669402,Rbp4-Cre_KL100,SypEGFP,TRUE,FALSE,TRUE,FALSE,4.852654215,Y,IT PT CT,0,0
1752.304558,7.46E-05,1.79E-05,0,574637452,0,661987195,0.792230755,VISp,0.553175686,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,VISl,0.221503593,0.399825026,VISpor,0.273034261,Rbp4-Cre_KL100,SypEGFP,FALSE,FALSE,TRUE,FALSE,25.39299157,0,0,0,0
736.8564807,0.00108834,0.006020141,0,574637452,0,510417255,0.774280821,VISp,0.808280871,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,RSPagl,0.386021662,0.044042361,VISp,0.47755425,Rbp4-Cre_KL100,SypEGFP,TRUE,FALSE,TRUE,FALSE,2.797141843,Y,IT PT CT,0,0
1125.013898,0.072012887,0.02535962,0.003285725,574637452,0.211208121,593277684,0.858069059,VISp,0.527340461,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,VISp,0.378126085,0.318671147,VISpl,0.413957338,Rbp4-Cre_KL100,EGFP,FALSE,FALSE,TRUE,FALSE,20.2388876,Y,IT PT CT,0,0.019699169
824.4300152,0.03857109,0.185287468,1.28E-06,571401645,2.13E-06,112514202,0.894682038,ACAd,0.9060927,ACAv,0.099575558,0.031636458,ACAd,0.90042438,ACAd,0.403774409,0.222338617,ACAv,0.482523946,,EGFP,FALSE,FALSE,TRUE,FALSE,7.027923834,Y,IT PT CT,0,2.25E-06
316.6667193,0.172528446,0.828440548,0.251683739,571401645,0.385735571,139520203,0.844855554,ACAd,0.820074533,ACAv,0.099575558,0.031636458,ACAd,0.90042438,ACAd,0.387958496,0.123935749,ACAv,0.5648846,,EGFP,FALSE,FALSE,TRUE,FALSE,3.917497623,Y,IT PT CT,0,0.402073163
681.1167399,0.221054985,0.229411047,0.012562439,572753855,0.083209183,583747816,0.54564914,MOs,0.546547066,ACAd,0.028329076,0.025780806,MOs,0.971670932,ACAv,0.382356636,0.572243246,ACAd,0.565827234,Emx1-IRES-Cre,SypEGFP,FALSE,FALSE,TRUE,FALSE,22.19648386,Y,IT PT CT,0,0.024045654
465.8903353,0.119697892,0.561278737,0.095759029,521954271,0.071257894,157556400,0.380934599,ILA,0.526643098,PL,0.454240872,0.011818959,ILA,0.538137004,DP,0.252501963,0.128103013,ILA,0.513924169,,EGFP,TRUE,FALSE,TRUE,FALSE,10.83877269,Y,IT PT CT,0,0.175152749
606.3908841,0.133617191,0.223500771,0.004721497,521954271,0.019470316,478376197,0.714968855,ILA,0.746833102,PL,0.454240872,0.011818959,ILA,0.538137004,ORBm,0.401671765,0.477064862,PL,0.466538083,Emx1-IRES-Cre,SypEGFP,FALSE,FALSE,TRUE,FALSE,40.36437154,Y,IT PT CT,0,0.009212531
386.2463892,0.237444008,0.72694436,0.126347206,521954271,0.21239828,286313491,0.614677416,ILA,0.791476793,PL,0.454240872,0.011818959,ILA,0.538137004,ACAv,0.247700825,0.204874704,ILA,0.52378881,Rbp4-Cre_KL100,EGFP,TRUE,FALSE,TRUE,FALSE,17.33441159,Y,IT PT CT,0,0.23876933
1363.736565,0.000561283,0.000556957,0,521954271,0,583747816,0.209724055,ILA,0.36765035,PL,0.454240872,0.011818959,ILA,0.538137004,ACAv,0.382356636,0.572243246,ACAd,0.565827234,Emx1-IRES-Cre,SypEGFP,FALSE,FALSE,TRUE,FALSE,48.41739736,Y,IT PT CT,0,0
1075.304665,0.000113421,0.000258626,0,521954271,0,286482701,0.23335438,ILA,0.380504306,PL,0.454240872,0.011818959,ILA,0.538137004,ACAd,0.359578639,0.229049089,ACAv,0.632931726,Rbp4-Cre_KL100,EGFP,FALSE,FALSE,TRUE,FALSE,19.37980189,Y,IT PT CT,0,0
781.8340217,0.010591671,0.027679551,6.67E-05,521954271,0.00285573,478582494,0.471931848,ILA,0.624371814,PL,0.454240872,0.011818959,ILA,0.538137004,ORBvl,0.377100324,0.199727371,ORBm,0.597779492,Emx1-IRES-Cre,EGFP,FALSE,FALSE,TRUE,FALSE,16.89889668,Y,IT PT CT,0,0.000323716
801.3353061,0.011035687,0.014517575,0,521954271,0,167902586,0.643479764,ILA,0.680393669,PL,0.454240872,0.011818959,ILA,0.538137004,ORBm,0.284391323,0.52642515,ORBvl,0.597208512,Rbp4-Cre_KL100,EGFP,FALSE,FALSE,TRUE,FALSE,44.5407365,Y,IT PT CT,0,0
1019.252647,0,0,0.005603811,578332611,0.02920833,175740500,0.666521011,MD,0.686245701,AM,0.25909752,0.060700637,MD,0.38980395,CL,0.224648873,0.408710646,MD,0.277598162,Grm2-Cre_MR90,EGFP,TRUE,FALSE,TRUE,FALSE,6.733218463,0,TC,0,0.009748547
697.9774904,0,0,0.022288926,578332611,0.062301149,168300739,0.648639452,MD,0.814968418,AM,0.25909752,0.060700637,MD,0.38980395,LH,0.008505147,0.24309437,MD,0.989410595,Grik4-Cre,EGFP,TRUE,FALSE,TRUE,FALSE,4.0048076,0,TC,0,0.03562609
570.4302116,0,0,0.005859896,578332611,0.01220614,278510903,0.473494828,MD,0.244059192,AM,0.25909752,0.060700637,MD,0.38980395,PT,0.362329138,0.31986268,PVT,0.513760833,Ppp1r17-Cre_NL146,EGFP,FALSE,FALSE,TRUE,FALSE,5.269511139,0,TC,0,0.009838646
548.8216299,0,0,0.071518288,578332611,0.236803335,159432479,0.75727542,MD,0.635235801,AM,0.25909752,0.060700637,MD,0.38980395,PVT,0.254256282,0.388078785,PT,0.299460141,Cck-IRES-Cre,EGFP,FALSE,FALSE,TRUE,FALSE,6.393323154,0,TC,0,0.123564507
359.4623415,0,0,0.128781318,578332611,0.432100724,166264185,0.505567879,MD,0.590773763,AM,0.25909752,0.060700637,MD,0.38980395,CM,0.16676455,0.359153634,MD,0.360819361,Grm2-Cre_MR90,EGFP,TRUE,FALSE,TRUE,FALSE,5.916801776,0,TC,0,0.220102516
777.0701633,0,0,0.002081532,578332611,0.002460253,263106751,0.174701929,MD,0.126024533,AM,0.25909752,0.060700637,MD,0.38980395,MD,0.146423975,0.11817576,PVT,0.795288542,Ntrk1-IRES-Cre,EGFP,FALSE,FALSE,TRUE,FALSE,1.946861954,0,TC,0,0.002741563
619.164403,0,0,0.038774566,578332611,0.070234645,301209502,0.713514362,MD,0.464128856,AM,0.25909752,0.060700637,MD,0.38980395,MD,0.354471094,0.140336698,PVT,0.47752348,Efr3a-Cre_NO108,EGFP,FALSE,FALSE,TRUE,FALSE,2.311947722,0,TC,0,0.05398469
732.916168,0,0,0.001821592,578332611,0.002856398,305449231,0.595408187,MD,0.465166412,AM,0.25909752,0.060700637,MD,0.38980395,fiber tracts,0.136358454,0.096670395,PT,0.56529873,Slc17a6-IRES-Cre,EGFP,FALSE,FALSE,TRUE,FALSE,1.592576306,0,TC,0,0.002233342
725.3276896,0,0,0.013396937,578332611,0.041331121,184158290,0.785083867,MD,0.679312601,AM,0.25909752,0.060700637,MD,0.38980395,PT,0.175971378,0.244131365,RE,0.471692773,Calb2-IRES-Cre,EGFP,FALSE,FALSE,TRUE,FALSE,4.021891348,0,TC,0,0.021432081
607.2015018,0,0,0.007368651,578332611,0.0051213,176897793,0.711117692,MD,0.547193818,AM,0.25909752,0.060700637,MD,0.38980395,PVT,0.169570365,0.073740521,PT,0.66044084,Cart-Tg1-Cre,EGFP,FALSE,FALSE,TRUE,FALSE,1.214822869,0,TC,0,0.008061401
986.4467677,0,0,0.03209699,578332611,0.159810911,538833505,0.661571279,MD,0.544464028,AM,0.25909752,0.060700637,MD,0.38980395,Xi,0.143259035,0.11325207,RE,0.644761158,Calb1-T2A-dgCre,EGFP,FALSE,FALSE,TRUE,FALSE,1.865747656,0,TC,0,0.111887015
590.7088635,0,0,6.05E-05,578332611,6.77E-05,183057424,0.601278325,MD,0.486542178,AM,0.25909752,0.060700637,MD,0.38980395,MD,0.297506197,0.014856546,CM,0.668116567,Grp-Cre_KH288,EGFP,FALSE,FALSE,TRUE,FALSE,0.244751077,0,TC,0,0.000109085
947.3823304,0,0,0.010879808,578332611,0.035314264,267928844,0.695100788,MD,0.688379267,AM,0.25909752,0.060700637,MD,0.38980395,CL,0.24268802,0.267125774,MD,0.376815063,Prkcd-GluCla-CFP-IRES-Cre,EGFP,TRUE,FALSE,TRUE,FALSE,4.40070795,0,TC,0,0.017707961
1040.319751,0,0,7.42E-05,578332611,0.000129079,170784358,0.744083071,MD,0.767319084,AM,0.25909752,0.060700637,MD,0.38980395,PVH,0.217008682,0.109403009,RE,0.356882741,Crh-IRES-Cre_BL,EGFP,FALSE,FALSE,TRUE,FALSE,1.802337102,0,TC,0,9.51E-05
570.5695595,0,0,0.259712809,578332611,0.291152446,268399145,0.624148451,MD,0.766247171,AM,0.25909752,0.060700637,MD,0.38980395,PVT,0.055779679,0.050636154,MD,0.846535227,Ppp1r17-Cre_NL146,EGFP,TRUE,FALSE,TRUE,FALSE,0.83419478,0,TC,0,0.318830265
390.2229912,0,0,0.120258414,578332611,0.640804231,480703321,0.660745325,MD,0.791746357,AM,0.25909752,0.060700637,MD,0.38980395,PCN,0.095113706,0.450834004,MD,0.662937125,Slc17a6-IRES-Cre,EGFP,TRUE,FALSE,TRUE,FALSE,7.427170945,0,TC,0,0.211795629
637.2331879,0,0,0.000198488,578332611,0.000820779,184157585,0.690598609,MD,0.396680847,AM,0.25909752,0.060700637,MD,0.38980395,IMD,0.135126527,0.049983397,PVT,0.77694516,Calb2-IRES-Cre,EGFP,FALSE,FALSE,TRUE,FALSE,0.823441068,0,TC,0,0.000903099
488.3563502,0,0,0.398381355,578332611,0.363069754,168301446,0.739528939,MD,0.586699414,AM,0.25909752,0.060700637,MD,0.38980395,PT,0.012015408,0.089003776,MD,0.959631439,Grik4-Cre,EGFP,TRUE,FALSE,TRUE,FALSE,1.466274186,0,TC,0,0.472364127
689.5102665,0,0,0.090670354,578332611,0.329725122,181895006,0.797735998,MD,0.719325122,AM,0.25909752,0.060700637,MD,0.38980395,CL,0.113969684,0.441578631,MD,0.543470962,Slc17a6-IRES-Cre,EGFP,TRUE,FALSE,TRUE,FALSE,7.274695237,0,TC,0,0.15930766
488.4456841,0,0,0.00135596,578332611,0.003888889,284665639,0.70353648,MD,0.649443529,AM,0.25909752,0.060700637,MD,0.38980395,CM,0.303307915,0.104828844,MD,0.591188086,Grm2-Cre_MR90,EGFP,TRUE,FALSE,TRUE,FALSE,1.72698096,0,TC,0,0.002868345
882.2775982,0,0,0.020463235,578332611,0.071885596,265947058,0.419625001,MD,0.766006419,AM,0.25909752,0.060700637,MD,0.38980395,SMT,0.317578329,0.15933988,RE,0.34811553,Prkcd-GluCla-CFP-IRES-Cre,EGFP,FALSE,FALSE,TRUE,FALSE,2.625011685,0,TC,0,0.039885807
607.9524026,0,0,0.237727862,578332611,0.245199508,558697990,0.863067868,MD,0.721066691,AM,0.25909752,0.060700637,MD,0.38980395,PVT,0.03394653,0.084566748,MD,0.92758145,Foxp2-IRES-Cre,EGFP,TRUE,FALSE,TRUE,FALSE,1.393177286,0,TC,0,0.276438225
741.8698569,0.002396223,0.002142679,0,591394174,0,100141599,0.433611739,VISa,0.691468925,VISam,0.065188462,0.001689534,VISa,0.927336921,VISpm,0.447635641,0.12548312,VISam,0.552360789,,EGFP,FALSE,FALSE,TRUE,FALSE,74.27086263,Y,IT PT CT,0,0
546.159894,0.254322989,0.234734831,0.039380461,591394174,0.296592824,511550172,0.684959531,VISa,0.740164728,VISam,0.065188462,0.001689534,VISa,0.927336921,VISa,0.268069349,0.220309743,SSp-bfd,0.306366155,Rbp4-Cre_KL100,SypEGFP,FALSE,FALSE,TRUE,FALSE,130.3967788,Y,IT PT CT,0,0.078142375
922.8487801,0.000588121,0.000319904,1.02E-09,591394174,9.09E-07,571100135,0.283105174,VISa,0.523005333,VISam,0.065188462,0.001689534,VISa,0.927336921,RSPagl,0.255682998,0.518469745,VISam,0.274669539,Emx1-IRES-Cre,SypEGFP,FALSE,FALSE,TRUE,FALSE,306.8715154,Y,IT PT CT,0,6.10E-09
576.4427014,0.128972162,0.180943608,0.009242516,591394174,0.044499616,657334568,0.663116607,VISa,0.800506176,VISam,0.065188462,0.001689534,VISa,0.927336921,VISa,0.287374618,0.163515156,VISrl,0.462583878,Emx1-IRES-Cre,SypEGFP,FALSE,FALSE,TRUE,FALSE,96.7812379,0,0,0,0.018289837
421.0248942,0.124048066,0.226170057,0.007671889,591394174,0.032283608,657042668,0.612961547,VISa,0.792172451,VISam,0.065188462,0.001689534,VISa,0.927336921,VISa,0.319797843,0.141207955,VISp,0.434203579,Emx1-IRES-Cre,EGFP,FALSE,FALSE,TRUE,FALSE,83.57806714,0,0,0,0.015156307
920.8001723,0.057146808,0.033791818,0.000466701,591394174,0.009423758,524874308,0.681302158,VISa,0.66011647,VISam,0.065188462,0.001689534,VISa,0.927336921,VISp,0.335617849,0.279139848,VISrl,0.536332275,Rbp4-Cre_KL100,EGFP,FALSE,FALSE,TRUE,FALSE,165.2171012,Y,IT PT CT,0,0.000927608
488.255556,0.054745839,0.141318566,0.000459039,591394174,0.000721355,656632388,0.662248092,VISa,0.745098659,VISam,0.065188462,0.001689534,VISa,0.927336921,VISa,0.210343638,0.105423941,VISp,0.499665612,Rbp4-Cre_KL100,EGFP,FALSE,FALSE,TRUE,FALSE,62.39824958,0,0,0,0.000903145
2257.478646,0.033582302,0.011412829,0.002135725,591394174,0.069523341,267493760,0.138650149,VISa,0.408275512,VISam,0.065188462,0.001689534,VISa,0.927336921,SGN,0.406728758,0.051152991,LP,0.421846553,Calb2-IRES-Cre,EGFP,FALSE,FALSE,TRUE,FALSE,30.27639731,0,TC,0,0.0045983
2213.354756,0.136100657,0.026765512,0.008207172,591394174,0.166797393,298003295,0.20477411,VISa,0.53034991,VISam,0.065188462,0.001689534,VISa,0.927336921,LP,0.343472176,0.272435335,LGd,0.38906328,Htr2a-Cre_KM207,EGFP,FALSE,FALSE,TRUE,FALSE,161.2488385,0,TC,0,0.01630974
342.0550311,0.268779263,0.672304439,0.06340172,502590301,0.160040493,100141796,0.922143403,VISl,0.689370141,fiber tracts,0.047884497,0.032549169,VISl,0.946980306,VISl,0.316179014,0.178561508,VISli,0.455401112,,EGFP,FALSE,FALSE,TRUE,FALSE,5.485900699,Y,IT PT CT,0,0.10720504
285.9021836,0.412464785,0.797309736,0.152581012,502590301,0.507430453,304565427,0.922971856,VISl,0.95332689,fiber tracts,0.047884497,0.032549169,VISl,0.946980306,VISl,0.414360794,0.220694236,VISp,0.549240459,,EGFP,FALSE,FALSE,TRUE,FALSE,6.780334014,Y,IT PT CT,0,0.265782902
2012.919293,0.012332952,0.003048995,6.25E-06,502590301,8.09E-05,127222723,0.029466638,VISl,0.150847034,fiber tracts,0.047884497,0.032549169,VISl,0.946980306,DG,0.249810777,0.494589066,SUB,0.298460546,,EGFP,FALSE,FALSE,TRUE,FALSE,15.19513661,0,0,0,1.17E-05
407.6474171,0.14489187,0.6970242,0.024311711,502590301,0.00890155,112373830,0.944271657,VISl,0.715291404,fiber tracts,0.047884497,0.032549169,VISl,0.946980306,VISpor,0.331877852,0.078440214,VISli,0.414371393,,EGFP,FALSE,FALSE,TRUE,FALSE,2.409899156,Y,IT PT CT,0,0.034374665
447.5087668,0.25912288,0.531789703,0.058988972,502590301,0.193216102,127138787,0.952816207,VISl,0.800655147,fiber tracts,0.047884497,0.032549169,VISl,0.946980306,VISl,0.303323776,0.202187328,VISp,0.473349437,,EGFP,FALSE,FALSE,TRUE,FALSE,6.211750891,Y,IT PT CT,0,0.101955401
839.4870942,0.001609321,0.003491581,0,502590301,0,500836105,0.863178638,VISl,0.71541147,fiber tracts,0.047884497,0.032549169,VISl,0.946980306,VISal,0.452689484,0.191034987,VISl,0.463709056,Emx1-IRES-Cre,SypEGFP,TRUE,FALSE,TRUE,FALSE,5.869120292,Y,IT PT CT,0,0
1439.414444,0.131932794,0.057121032,0.018498947,502590301,0.42318615,579409876,0.727278806,VISl,0.48742202,fiber tracts,0.047884497,0.032549169,VISl,0.946980306,ENTm,0.269909287,0.419548427,ENTl,0.327147721,Emx1-IRES-Cre,EGFP,FALSE,FALSE,TRUE,FALSE,12.88968177,0,0,0,0.061021377
281.5761683,0.352149804,0.814543554,0.128551332,502590301,0.393599593,479981981,0.912905248,VISl,0.91960178,fiber tracts,0.047884497,0.032549169,VISl,0.946980306,VISl,0.401654515,0.207307769,VISp,0.590620758,Emx1-IRES-Cre,SypEGFP,FALSE,FALSE,TRUE,FALSE,6.36906493,Y,IT PT CT,0,0.222108575
826.8660706,0.005674126,0.009891553,2.28E-06,502590301,4.25E-05,518605900,0.817281063,VISl,0.652530061,fiber tracts,0.047884497,0.032549169,VISl,0.946980306,VISl,0.310846574,0.212703434,VISal,0.481601554,Emx1-IRES-Cre,EGFP,FALSE,FALSE,TRUE,FALSE,6.534834583,Y,IT PT CT,0,1.13E-05
553.6898272,0.028867629,0.192442454,0,502590301,0,479982715,0.884028978,VISl,0.775214826,fiber tracts,0.047884497,0.032549169,VISl,0.946980306,VISl,0.252846888,0.076392436,VISp,0.549855237,Emx1-IRES-Cre,SypEGFP,FALSE,FALSE,TRUE,FALSE,2.346985764,Y,IT PT CT,0,0
316.6520044,0.298208851,0.269901095,0.047371077,502590301,0.447418259,661987195,0.828630867,VISl,0.741751242,fiber tracts,0.047884497,0.032549169,VISl,0.946980306,VISl,0.221503593,0.399825026,VISpor,0.273034261,Rbp4-Cre_KL100,SypEGFP,FALSE,FALSE,TRUE,FALSE,12.28372462,0,0,0,0.08758991
961.4886706,0.119011551,0.058632455,0.004541209,502590301,0.156104877,593277684,0.869728185,VISl,0.668032869,fiber tracts,0.047884497,0.032549169,VISl,0.946980306,VISp,0.378126085,0.318671147,VISpl,0.413957338,Rbp4-Cre_KL100,EGFP,FALSE,FALSE,TRUE,FALSE,9.79045424,Y,IT PT CT,0,0.029006011
893.2066211,2.34E-05,1.75E-06,0,502590301,0,524666904,0.823647155,VISl,0.65028763,fiber tracts,0.047884497,0.032549169,VISl,0.946980306,VISl,0.417554224,0.041970308,VISal,0.582203209,Rbp4-Cre_KL100,EGFP,FALSE,FALSE,TRUE,FALSE,1.289443316,Y,IT PT CT,0,0
1178.739827,0.012743676,0.007938642,1.75E-07,573977678,5.82E-05,583747816,0.780802081,MOs,0.786705606,ACAd,0.288125244,0.014254153,MOs,0.710806371,ACAv,0.382356636,0.572243246,ACAd,0.565827234,Emx1-IRES-Cre,SypEGFP,FALSE,FALSE,TRUE,FALSE,40.1457217,Y,IT PT CT,0,2.82E-06
783.1269377,0.013856334,0.020421775,0.000492666,607052300,0.001807394,146593590,0.48429577,ACAv,0.478313029,fiber tracts,0.00227614,0.006307217,ACAv,0.996420479,MOs,0.224070854,0.17721977,ACAd,0.570122522,,EGFP,FALSE,FALSE,TRUE,FALSE,28.09793664,Y,IT PT CT,0,0.000951516
809.8912055,0.003119483,0.003891012,0,607052300,0,112514202,0.635962255,ACAv,0.512392138,fiber tracts,0.00227614,0.006307217,ACAv,0.996420479,ACAd,0.403774409,0.222338617,ACAv,0.482523946,,EGFP,TRUE,FALSE,TRUE,FALSE,35.2514642,Y,IT PT CT,0,0
503.4759098,0.190774748,0.299150525,0.148129706,607052300,0.247654321,139520203,0.74465058,ACAv,0.601490126,fiber tracts,0.00227614,0.006307217,ACAv,0.996420479,ACAd,0.387958496,0.123935749,ACAv,0.5648846,,EGFP,TRUE,FALSE,TRUE,FALSE,19.64983265,Y,IT PT CT,0,0.281983647
814.9199355,0.043407529,0.015654381,0.000896686,607052300,0.037285849,583747816,0.48603083,ACAv,0.528763634,fiber tracts,0.00227614,0.006307217,ACAv,0.996420479,ACAv,0.382356636,0.572243246,ACAd,0.565827234,Emx1-IRES-Cre,SypEGFP,FALSE,FALSE,TRUE,FALSE,90.72833397,Y,IT PT CT,0,0.001773822
2867.392318,0.204385135,0.058595066,0.007618796,561918904,0.161269361,626107114,0.455738191,VISp,0.381996475,fiber tracts,0.047148814,0.047368496,VISp,0.945203793,PAR,0.173350825,0.212027998,ENTm,0.521184415,,EGFP,FALSE,FALSE,TRUE,FALSE,4.476139542,0,0,0,0.05840555
791.3764613,0.02311266,0.079911685,0,561918904,0,304565427,0.965121599,VISp,0.869961109,fiber tracts,0.047148814,0.047368496,VISp,0.945203793,VISl,0.414360794,0.220694236,VISp,0.549240459,,EGFP,TRUE,FALSE,TRUE,FALSE,4.659093166,Y,IT PT CT,0,0
2501.386095,0.010967282,0.007408299,0,561918904,0,127222723,0.007788067,VISp,0.188363131,fiber tracts,0.047148814,0.047368496,VISp,0.945203793,DG,0.249810777,0.494589066,SUB,0.298460546,,EGFP,FALSE,FALSE,TRUE,FALSE,10.4413082,0,0,0,0
