sum_NPV_A,sum_NPV_B,dice_coefficient,pearson_correlation,match_A,fraction of match covered by td injection,absolute_overlap,distance,absolute_overlap_lg_over_small,spearman_correlation,injection_overlap,source,match_B,match_A_secondary_source,match_B_secondary_source,match_A_percent_secondary,match_B_percent_secondary,match_A_injection_size,match_B_injection_size,match_A_primary_source,match_B_primary_source,match_A_percent_primary,match_B_percent_primary,transgenic_line_A,transgenic_line_B,Virus_A,Virus_B,same_primary,same_secondary,<60% primary,same secondary for <60% primary,index_original,log_inj_size,log_ol,exp_predicted,low_pred_band,high_pred_band,sig
5.343008855,5.597686345,0.242445262,0.931646292,277616630,0.160411299,1637.403711,585.5766388999999,1961.7222760000002,0.839378308,0.41416786899999997,VISp,501004474,fiber tracts,fiber tracts,0.00071247,0.036666916,0.068120863,0.21091934399999998,VISp,VISp,0.999287525,0.962625588,,Emx1-IRES-Cre,EGFP,SypEGFP,True,True,False,,1316,-1.1667198587457872,-0.6153862986895637,0.842399391293702,0.768080003352152,0.916718779235252,False
5.343008855,7.287579582,0.12493307199999999,0.9926645070000001,277616630,0.087147065,786.8732857000001,756.306816,872.0172979,0.747648918,0.19903315800000002,VISp,266250195,fiber tracts,fiber tracts,0.00071247,0.019681639,0.068120863,0.17200991399999999,VISp,VISp,0.999287525,0.9803183329999999,,Rbp4-Cre_KL100,EGFP,EGFP,True,True,False,,1299,-1.1667198587457872,-0.9033225809543752,0.8313379761090159,0.7569548672630679,0.905721084954964,True
2.934678721,2.462918359,0.21202290199999999,0.960858034,503323656,0.118165176,2468.730604,761.1175992999999,4124.756125,0.813995085,0.6168908129999999,VISp,601476074,fiber tracts,RSPagl,0.0027783240000000004,0.157145067,0.068570825,0.597899176,VISp,VISp,0.99722165,0.612171369,Rbp4-Cre_KL100,Emx1-IRES-Cre,SypEGFP,SypEGFP,True,False,False,,3596,-1.1638606253517145,-0.6736172255098003,0.8352651765980441,0.760880038202329,0.9096503149937593,False
6.266930113,2.934678721,0.090189794,0.9321264029999999,503323656,0.051086894,1538.6176480000001,678.0855403,1047.601418,0.734384618,0.261776513,VISp,307593747,fiber tracts,fiber tracts,0.0027783240000000004,0.022721652999999998,0.068570825,0.518530113,VISp,VISp,0.99722165,0.977278298,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,True,False,,1996,-1.1638606253517145,-1.0448426050330204,0.8328193301142391,0.7584674217582478,0.9071712384702305,True
9.137395996,2.934678721,0.270242721,0.950401361,503323656,0.261801086,1117.515965,478.9572006,999.8406096000001,0.838470336,0.249841957,VISp,100147853,fiber tracts,fiber tracts,0.0027783240000000004,1.23e-05,0.068570825,0.073547618,VISp,VISp,0.99722165,0.9999877209999999,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,True,False,,457,-1.1638606253517145,-0.5682459949587679,0.8476004092546756,0.7733126080052951,0.9218882105040561,False
5.701185457999999,2.934678721,0.081471313,0.9491297129999999,503323656,0.049671202000000005,906.1992681,443.1703961,742.3303856000001,0.766922474,0.18549484300000002,VISp,309003780,fiber tracts,fiber tracts,0.0027783240000000004,0.017227193999999998,0.068570825,0.314058816,VISp,VISp,0.99722165,0.9827728840000001,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,True,False,,1100,-1.1638606253517145,-1.0889952844987376,0.8405887162938486,0.7663101009341559,0.9148673316535413,False
7.971538392,2.934678721,0.6357908879999999,0.984359216,503323656,0.531938182,3161.625091,264.76404590000004,2319.565121,0.8294034690000001,0.579617075,VISp,535692871,fiber tracts,fiber tracts,0.0027783240000000004,0.01089751,0.068570825,0.10244000800000001,VISp,VISp,0.99722165,0.9890496809999999,Rbp4-Cre_KL100,Emx1-IRES-Cre,SypEGFP,EGFP,True,True,False,,3375,-1.1638606253517145,-0.19668570057927745,0.871014280690856,0.7965993583127952,0.9454292030689168,False
5.470926666,2.934678721,0.454893406,0.976531522,503323656,0.257897308,7708.962389,276.58633369999995,3901.2141979999997,0.760674332,0.974842372,VISp,307320960,fiber tracts,fiber tracts,0.0027783240000000004,0.0032023259999999997,0.068570825,0.5142510020000001,VISp,VISp,0.99722165,0.996795055,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,True,False,,787,-1.1638606253517145,-0.34209035852851816,0.862695010776107,0.7883976530358036,0.9369923685164104,True
3.622004156,2.934678721,0.618070357,0.9572136920000001,503323656,0.44169911100000003,4117.626749,291.7190429,2828.9577600000002,0.8064662840000001,0.7069050179999999,VISp,500837552,fiber tracts,fiber tracts,0.0027783240000000004,0.015792673,0.068570825,0.160751497,VISp,VISp,0.99722165,0.9842073459999999,Rbp4-Cre_KL100,Emx1-IRES-Cre,SypEGFP,SypEGFP,True,True,False,,2892,-1.1638606253517145,-0.2089620849149522,0.8693042894308869,0.7949033124776357,0.9437052663841381,False
8.736886518,2.934678721,0.259487482,0.923529347,503323656,0.21678239600000002,1293.1939289999998,481.8713521000001,1139.257406,0.6672216910000001,0.284679675,VISp,530555292,fiber tracts,VISl,0.0027783240000000004,0.009005022,0.068570825,0.10277264900000001,VISp,VISp,0.99722165,0.9909950129999999,Rbp4-Cre_KL100,Rbp4-Cre_KL100,SypEGFP,EGFP,True,False,False,,3056,-1.1638606253517145,-0.585883588218044,0.8470290666152316,0.7727404859984148,0.9213176472320483,True
4.732894572,2.934678721,0.221934209,0.93373057,503323656,0.12248829300000001,4721.249521,319.6873473,2714.001446,0.765873822,0.6781795290000001,VISp,307297141,fiber tracts,VISl,0.0027783240000000004,0.045578507000000004,0.068570825,0.663636086,VISp,VISp,0.99722165,0.936622554,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,False,False,,285,-1.1638606253517145,-0.6537757503373539,0.8510142906651764,0.7767619011953086,0.9252666801350442,True
8.641629988,2.934678721,0.11662844,0.95071211,503323656,0.066539504,1887.854475,628.8879072999999,1224.078395,0.657922479,0.305874896,VISp,307137980,fiber tracts,fiber tracts,0.0027783240000000004,0.027006241,0.068570825,0.488520161,VISp,VISp,0.99722165,0.9729406290000001,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,True,False,,1465,-1.1638606253517145,-0.9331955333763343,0.835682215494395,0.7613481931468898,0.9100162378419002,True
3.780610583,2.934678721,0.313519522,0.985808496,503323656,0.17037531600000003,7850.030189,469.25472829999995,3847.82379,0.7944895759999999,0.961501081,VISp,307296433,fiber tracts,VISl,0.0027783240000000004,0.024494602,0.068570825,0.792197112,VISp,VISp,0.99722165,0.961790595,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,False,False,,1934,-1.1638606253517145,-0.5037354116660874,0.8498291654642869,0.7755439250398639,0.9241144058887099,False
4.548524612,2.934678721,0.223657143,0.935316812,503323656,0.1213902,5681.590810000001,422.6109322,3107.222421,0.713768341,0.7764382879999999,VISp,307321674,fiber tracts,VISl,0.0027783240000000004,0.08141644,0.068570825,0.805373957,VISp,VISp,0.99722165,0.903809333,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,False,False,,541,-1.1638606253517145,-0.650417227086914,0.8475186030297263,0.7732449428429267,0.9217922632165259,True
7.680208472,2.934678721,0.671361995,0.9686557840000001,503323656,0.534503058,3611.4181729999996,192.0937271,2918.653324,0.796073778,0.7293183059999999,VISp,603479758,fiber tracts,RSPagl,0.0027783240000000004,0.035070405,0.068570825,0.115881178,VISp,VISp,0.99722165,0.961143062,Rbp4-Cre_KL100,Rbp4-Cre_KL100,SypEGFP,EGFP,True,False,False,,3424,-1.1638606253517145,-0.17304324728364276,0.8750908535353388,0.8006463490326358,0.9495353580380418,True
3.5537767139999996,2.934678721,0.132054054,0.94673023,503323656,0.08468108699999999,1199.499836,534.5091206000001,848.0333469000001,0.7979159229999999,0.211908087,VISp,574941472,fiber tracts,VISpl,0.0027783240000000004,0.031702429,0.068570825,0.243418535,VISp,VISp,0.99722165,0.9619729229999999,Rbp4-Cre_KL100,Emx1-IRES-Cre,SypEGFP,SypEGFP,True,False,False,,2935,-1.1638606253517145,-0.879248261607348,0.8396311925218516,0.7653277217190759,0.9139346633246272,False
5.597686345,16.11125679,0.24344964600000002,0.973424974,562061175,0.162264881,1984.3903329999998,157.4801575,1652.293805,0.892473208,0.405676169,VISp,501004474,fiber tracts,fiber tracts,0.07754278,0.036666916,0.070026351,0.21091934399999998,VISp,VISp,0.922457207,0.962625588,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,True,True,False,,3483,-1.1547385036941809,-0.6135908526250015,0.8584858224764816,0.7842411009060842,0.932730544046879,False
4.835846094,16.11125679,0.088521339,0.9589486340000001,562061175,0.047676805,2515.925581,473.07504689999996,2144.5811120000003,0.885250827,0.526544036,VISp,309372716,fiber tracts,fiber tracts,0.07754278,0.016996569,0.070026351,0.90878975,VISp,VISp,0.922457207,0.941911066,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,2342,-1.1547385036941809,-1.0529520254280929,0.840762325449961,0.7664760829552033,0.9150485679447187,False
9.959146227,16.11125679,0.421657584,0.98270484,562061175,0.24706010899999997,5855.395216,637.3382148,3872.629772,0.92683676,0.950819766,VISp,113887162,fiber tracts,VISrl,0.07754278,0.043302248,0.070026351,0.40784381700000005,VISp,VISp,0.922457207,0.9550292359999999,Emx1-IRES-Cre,,EGFP,EGFP,True,False,False,,367,-1.1547385036941809,-0.3750400839773852,0.8496282562591528,0.775291257271272,0.9239652552470337,False
4.715779956,16.11125679,0.123329685,0.972447202,562061175,0.067164712,3067.143822,440.6812907,2675.771146,0.899251562,0.656963419,VISp,309113907,fiber tracts,fiber tracts,0.07754278,0.016366017,0.070026351,0.786978808,VISp,VISp,0.922457207,0.983634042,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,1667,-1.1547385036941809,-0.9089323777429661,0.8434081215583543,0.769130118622491,0.9176861244942176,False
5.236151147,16.11125679,0.332292853,0.8500793090000001,562061175,0.18752673600000003,5935.37265,579.1372894,4001.80059,0.9315004309999999,0.9825341759999999,VISp,598605738,fiber tracts,VISrl,0.07754278,0.124840207,0.070026351,0.545316962,VISp,VISp,0.922457207,0.687096989,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,True,False,False,,2657,-1.1547385036941809,-0.47847899948578343,0.8477404355872679,0.7734231345118209,0.9220577366627148,False
3.094136394,16.11125679,0.058684797000000004,0.952902659,562061175,0.03482453,759.1702835,542.678542,669.8795514999999,0.774168923,0.164470852,VISp,500836840,fiber tracts,fiber tracts,0.07754278,0.047626807,0.070026351,0.375217578,VISp,VISp,0.922457207,0.9523731870000001,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,True,True,False,,2451,-1.1547385036941809,-1.2314743933720302,0.8370428815738502,0.7627369617864601,0.9113488013612403,False
7.287579582,5.943554007,0.44719264,0.939124615,503069254,0.31591691,3161.150762,310.8054053999999,2544.648241,0.894716802,0.6159160229999999,VISp,266250195,fiber tracts,fiber tracts,2.9600000000000005e-05,0.019681639,0.07109877,0.17200991399999999,VISp,VISp,0.9999703670000001,0.9803183329999999,Rbp4-Cre_KL100,Rbp4-Cre_KL100,SypEGFP,EGFP,True,True,False,,3145,-1.1481379124465116,-0.34950535278194234,0.8627168324168247,0.7884232576163999,0.9370104072172496,False
4.743056909,5.943554007,0.276686466,0.933784187,503069254,0.185489751,2248.715252,238.3275058,2087.719824,0.818786683,0.505319388,VISp,304586645,fiber tracts,fiber tracts,2.9600000000000005e-05,0.009322867,0.07109877,0.20890618800000002,VISp,VISp,0.9999703670000001,0.99067715,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,True,False,,638,-1.1481379124465116,-0.5580120836681168,0.8577767476436422,0.7835325181916439,0.9320209770956405,False
4.835846094,5.943554007,0.26607385899999997,0.9653662190000001,503069254,0.143452614,7570.056359,232.1637353,4131.427934,0.9070099,0.999986018,VISp,309372716,fiber tracts,fiber tracts,2.9600000000000005e-05,0.016996569,0.07109877,0.90878975,VISp,VISp,0.9999703670000001,0.941911066,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,True,False,,2361,-1.1481379124465116,-0.5749977915505573,0.8575266068861906,0.7832823774341924,0.9317708363381889,False
5.701185457999999,5.943554007,0.259342045,0.9697991359999999,503069254,0.159036032,2901.446525,353.4119409,2099.509745,0.8655483420000001,0.508173063,VISp,309003780,fiber tracts,fiber tracts,2.9600000000000005e-05,0.017227193999999998,0.07109877,0.314058816,VISp,VISp,0.9999703670000001,0.9827728840000001,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,True,False,,1114,-1.1481379124465116,-0.5861270689180887,0.8530254785935999,0.778766768803512,0.9272841883836878,False
8.557349402,5.943554007,0.156242136,0.985747733,503069254,0.112125492,1064.249299,586.0887305,813.9772249,0.85287878,0.197018042,VISp,479756361,fiber tracts,fiber tracts,2.9600000000000005e-05,0.043985675,0.07109877,0.16377497400000002,VISp,VISp,0.9999703670000001,0.956014314,Rbp4-Cre_KL100,Emx1-IRES-Cre,SypEGFP,EGFP,True,True,False,,3672,-1.1481379124465116,-0.8062018324015109,0.8404449004957576,0.7661253456071814,0.9147644553843338,False
6.266930113,5.943554007,0.33591894299999997,0.9567755579999999,503069254,0.190999847,5752.468209000001,662.9479618,3673.9771090000004,0.931982474,0.889262937,VISp,307593747,fiber tracts,fiber tracts,2.9600000000000005e-05,0.022721652999999998,0.07109877,0.518530113,VISp,VISp,0.9999703670000001,0.977278298,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,True,False,,2010,-1.1481379124465116,-0.4737655049156919,0.8456339240943793,0.7712876620578729,0.9199801861308857,False
5.677167026,5.943554007,0.460619719,0.981643073,503069254,0.303930996,3928.1789049999998,295.97297169999996,2954.280464,0.858741876,0.715064913,VISp,479983421,fiber tracts,fiber tracts,2.9600000000000005e-05,0.027660877,0.07109877,0.22269318100000002,VISp,VISp,0.9999703670000001,0.9723391290000001,Rbp4-Cre_KL100,Emx1-IRES-Cre,SypEGFP,SypEGFP,True,True,False,,3482,-1.1481379124465116,-0.33665747394977735,0.8638185059670782,0.7895182704536249,0.9381187414805315,False
8.866078636000001,5.943554007,0.25359523300000003,0.9859609429999999,503069254,0.180320683,1764.9072989999997,315.7530681,1343.9286339999999,0.871611971,0.325289431,VISp,479755622,fiber tracts,fiber tracts,2.9600000000000005e-05,0.022049737000000003,0.07109877,0.168527523,VISp,VISp,0.9999703670000001,0.9779502609999999,Rbp4-Cre_KL100,Emx1-IRES-Cre,SypEGFP,EGFP,True,True,False,,3215,-1.1481379124465116,-0.5958589144387803,0.8540808250105874,0.7798291316244933,0.9283325183966814,False
8.610793726,5.943554007,0.140080552,0.9676963590000001,503069254,0.078792729,2605.0165309999998,601.0823571000001,2001.434937,0.8155266959999999,0.484434676,VISp,307743253,fiber tracts,VISl,2.9600000000000005e-05,0.284995185,0.07109877,0.568667109,VISp,VISp,0.9999703670000001,0.6986028190000001,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,False,False,,881,-1.1481379124465116,-0.8536221555448154,0.8392180779174695,0.7648935704199717,0.9135425854149672,False
5.393981116,5.943554007,0.39582044899999996,0.9491288859999999,503069254,0.26676195,3167.9880949999997,592.1148537,2205.854641,0.79465503,0.533913173,VISp,100141219,fiber tracts,fiber tracts,2.9600000000000005e-05,0.014003281000000001,0.07109877,0.204278883,VISp,VISp,0.9999703670000001,0.985996828,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,True,False,,2131,-1.1481379124465116,-0.4025017728925006,0.8507105118612968,0.7763889814583825,0.925032042264211,False
3.4967598069999997,5.943554007,0.41483131,0.9702889240000001,503069254,0.23534417800000001,7221.098698000001,232.1637353,4117.580411999999,0.822339493,0.9966343129999999,VISp,307557934,fiber tracts,fiber tracts,2.9600000000000005e-05,0.016303394,0.07109877,0.527893817,VISp,VISp,0.9999703670000001,0.9836966229999999,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,True,False,,1038,-1.1481379124465116,-0.3821284720345394,0.8640304867501022,0.789751716775471,0.9383092567247334,False
3.094136394,5.943554007,0.402183341,0.9787096829999999,503069254,0.239202324,5214.579977,487.03182649999997,3597.871611,0.842270631,0.870842083,VISp,500836840,fiber tracts,fiber tracts,2.9600000000000005e-05,0.047626807,0.07109877,0.375217578,VISp,VISp,0.9999703670000001,0.9523731870000001,Rbp4-Cre_KL100,Emx1-IRES-Cre,SypEGFP,SypEGFP,True,True,False,,2470,-1.1481379124465116,-0.3955759224553685,0.8546346464936542,0.7803446741657146,0.9289246188215937,False
12.6192391,5.943554007,0.493485723,0.9834634870000001,503069254,0.425353224,2416.460614,41.23105626,2421.17759,0.8633662540000001,0.586030732,VISp,530574594,fiber tracts,VISrl,2.9600000000000005e-05,0.004137856,0.07109877,0.097888456,VISp,VISp,0.9999703670000001,0.994358105,Rbp4-Cre_KL100,Rbp4-Cre_KL100,SypEGFP,EGFP,True,False,False,,3031,-1.1481379124465116,-0.30672540735505216,0.8740939286847443,0.7997761081826047,0.948411749186884,False
4.715779956,5.943554007,0.294184954,0.9735706709999999,503069254,0.16040020000000002,7324.83566,463.1414471,4130.473312,0.870841533,0.9997549579999999,VISp,309113907,fiber tracts,fiber tracts,2.9600000000000005e-05,0.016366017,0.07109877,0.786978808,VISp,VISp,0.9999703670000001,0.983634042,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,True,False,,1686,-1.1481379124465116,-0.5313795428996909,0.8507417047871282,0.7764580509959875,0.9250253585782688,False
12.41880993,5.943554007,0.47889712700000003,0.96890387,503069254,0.353877172,3059.401123,299.49958260000005,2502.540037,0.8694645540000001,0.605723998,VISp,536299435,fiber tracts,fiber tracts,2.9600000000000005e-05,0.07373397400000001,0.07109877,0.148783972,VISp,VISp,0.9999703670000001,0.926265982,Rbp4-Cre_KL100,Emx1-IRES-Cre,SypEGFP,EGFP,True,True,False,,3461,-1.1481379124465116,-0.3197577683693555,0.8644952607172419,0.7901854703581279,0.9388050510763559,False
8.641629988,5.943554007,0.34176396700000006,0.979548161,503069254,0.19576560399999998,5554.248958,540.1851534,3708.4219479999997,0.86818637,0.897600093,VISp,307137980,fiber tracts,fiber tracts,2.9600000000000005e-05,0.027006241,0.07109877,0.488520161,VISp,VISp,0.9999703670000001,0.9729406290000001,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,True,False,,1479,-1.1481379124465116,-0.4662737279171831,0.8501488310754529,0.77584366267366,0.9244539994772458,False
4.247832428,5.943554007,0.23392136600000002,0.9762216659999999,503069254,0.12482572800000001,7669.182001,232.1637353,4131.485699,0.9096550379999999,1.0,VISp,307558646,fiber tracts,fiber tracts,2.9600000000000005e-05,0.021035271,0.07109877,1.058476283,VISp,VISp,0.9999703670000001,0.969020112,Rbp4-Cre_KL100,,SypEGFP,EGFP,True,True,False,,720,-1.1481379124465116,-0.630930108622156,0.8561208557766394,0.7818766263246412,0.9303650852286377,False
23.43131903,18.10660758,0.211787655,0.9633060179999999,495562600,0.163825676,1244.149063,568.8585061000001,919.7447507999999,0.92769677,0.221375794,VISl,114250546,VISli,VISpl,0.000111825,0.23930301899999998,0.071435037,0.130829226,VISl,VISl,0.999824026,0.624558273,Rbp4-Cre_KL100,,EGFP,EGFP,True,False,False,,145,-1.1460887259894155,-0.6740993583061153,0.843668986868006,0.76935496923403,0.9179830045019819,False
18.10660758,5.379738993999999,0.5613256120000001,0.948707582,495562600,0.395408076,3584.2902409999997,774.9838708,4018.211509,0.7888297129999999,0.862712287,VISl,482580380,VISli,VISp,0.000111825,0.28571004899999997,0.071435037,0.175383701,VISl,VISl,0.999824026,0.697009635,Rbp4-Cre_KL100,Rbp4-Cre_KL100,EGFP,SypEGFP,True,False,False,,181,-1.1460887259894155,-0.2507851414672958,0.8517995803959342,0.7774085204645388,0.9261906403273296,False
18.10660758,26.21334701,0.824753185,0.972734325,495562600,0.639200609,3799.236046,471.69905660000006,4828.134239999999,0.920629721,0.91444816,VISl,479673887,VISli,fiber tracts,0.000111825,0.048537209000000005,0.071435037,0.130042021,VISl,VISl,0.999824026,0.9317832220000001,Rbp4-Cre_KL100,Emx1-IRES-Cre,EGFP,EGFP,True,False,False,,180,-1.1460887259894155,-0.08367599863772122,0.8738397062272305,0.7992434008234713,0.9484360116309897,False
18.10660758,19.92838708,0.843416587,0.972848578,495562600,0.600331536,4096.036702,542.3098745,5888.470703,0.934584667,0.985885894,VISl,479980810,VISli,fiber tracts,0.000111825,0.027853652000000003,0.071435037,0.16916910899999998,VISl,VISl,0.999824026,0.964389485,Rbp4-Cre_KL100,Emx1-IRES-Cre,EGFP,SypEGFP,True,False,False,,183,-1.1460887259894155,-0.07395786221167483,0.8722057965724438,0.797588343651416,0.9468232494934716,False
7.56332564,18.10660758,0.280726058,0.94764485,495562600,0.156959027,5515.347065999999,536.8426213,4088.2679700000003,0.9512630609999999,0.9840160179999999,VISl,479673174,VISli,VISli,0.000111825,0.202567914,0.071435037,0.605378967,VISl,VISl,0.999824026,0.532896218,Rbp4-Cre_KL100,Emx1-IRES-Cre,EGFP,EGFP,True,True,True,True,166,-1.1460887259894155,-0.5517172727223187,0.8477938853448291,0.7734897188006907,0.9220980518889675,False
18.10660758,21.51064448,0.620305465,0.978990817,495562600,0.537379501,2988.3600420000002,475.4997371,3047.434656,0.947303605,0.719276273,VISl,479700629,VISli,fiber tracts,0.000111825,0.0204549,0.071435037,0.097799561,VISl,VISl,0.999824026,0.979545104,Rbp4-Cre_KL100,Emx1-IRES-Cre,EGFP,EGFP,True,False,False,,176,-1.1460887259894155,-0.20739439260758163,0.864769103720425,0.7903663968445711,0.939171810596279,False
16.65401296,5.379738993999999,0.21999992399999999,0.944588089,562520963,0.135204306,1574.902402,299.833287,1373.971682,0.775551242,0.379027781,VISl,482580380,VISp,VISp,0.07319649,0.28571004899999997,0.071651206,0.175383701,VISl,VISl,0.904534597,0.697009635,Emx1-IRES-Cre,Rbp4-Cre_KL100,EGFP,SypEGFP,True,True,False,,200,-1.1447764953610218,-0.6575774692068226,0.8534882551168601,0.7792392903977314,0.9277372198359888,True
17.12264282,16.65401296,0.856195982,0.9610070270000001,562520963,0.60953567,5975.819032,528.4884105000001,4029.9592979999998,0.86056067,0.96988012,VISl,116903968,VISp,VISp,0.07319649,0.12572947,0.071651206,0.168873482,VISl,VISl,0.904534597,0.7750097579999999,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,87,-1.1447764953610218,-0.06742681457613452,0.8733702460092716,0.7987379785769305,0.9480025134416127,False
16.1868557,9.706142300000002,0.579123163,0.851792282,157062358,0.48768172600000004,2705.240842,565.154846,3026.147281,0.88850624,0.637183706,VISpor,648252402,VISli,TEa,0.02906149,0.13859243400000001,0.073378578,0.10682344,VISpor,VISpor,0.938886205,0.8561020579999999,,Rbp4-Cre_KL100,EGFP,SypEGFP,True,False,False,,4470,-1.134430708670792,-0.23722906438469354,0.8609661278210609,0.786593949159579,0.9353383064825427,False
16.1868557,13.35781546,0.595203461,0.9281911759999999,157062358,0.355563653,4239.592298,696.4194139,7750.885241,0.904733914,0.9985799009999999,VISpor,127089669,VISli,TEa,0.02906149,0.16795521800000002,0.073378578,0.359923581,VISpor,VISpor,0.938886205,0.680012162,,,EGFP,EGFP,True,False,False,,4469,-1.134430708670792,-0.22533455211131792,0.8571148506077201,0.7827310905098283,0.9314986107056119,False
16.1868557,6.832402919,0.625441758,0.9793325209999999,157062358,0.43137105,3751.341857,483.6320916,4827.03871,0.93498426,0.883578966,VISpor,166083557,VISli,VISli,0.02906149,0.115092174,0.073378578,0.192782327,VISpor,VISpor,0.938886205,0.862612424,,Rbp4-Cre_KL100,EGFP,EGFP,True,True,False,,4473,-1.134430708670792,-0.20381312618941477,0.8658197379702433,0.7914130239640476,0.940226451976439,False
16.1868557,4.916997749,0.664162429,0.884026602,157062358,0.44652318,3878.69928,719.8610977000001,5501.033442,0.858797897,0.913576323,VISpor,576340889,VISli,VISli,0.02906149,0.164144871,0.073378578,0.212324232,VISpor,VISpor,0.938886205,0.708237723,,Rbp4-Cre_KL100,EGFP,SypEGFP,True,True,False,,4475,-1.134430708670792,-0.177725695644417,0.8593165032058311,0.784878157230209,0.9337548491814531,False
16.1868557,20.9430111,0.78395983,0.913636569,157062358,0.550004399,3949.032447,662.495283,5792.244297,0.8413158009999999,0.93014237,VISpor,298178204,VISli,TEa,0.02906149,0.21683018199999998,0.073378578,0.181428576,VISpor,VISpor,0.938886205,0.743514902,,Rbp4-Cre_KL100,EGFP,EGFP,True,False,False,,4476,-1.134430708670792,-0.10570618993837506,0.8665445630925099,0.7919924614018733,0.9410966647831466,False
16.1868557,7.709359419,0.465689488,0.965758791,157062358,0.423382369,2015.028877,373.89838189999995,2196.644279,0.95959404,0.474613405,VISpor,648050335,VISli,VISli,0.02906149,0.25247264199999997,0.073378578,0.08883897,VISpor,VISpor,0.938886205,0.630358913,,Rbp4-Cre_KL100,EGFP,EGFP,True,True,False,,4477,-1.134430708670792,-0.3319035652777468,0.8626424489727595,0.7883396195339998,0.9369452784115193,False
16.1868557,10.78926122,0.615189248,0.881980234,157062358,0.38022241,4128.293041,591.5234568,6836.832216,0.869974375,0.972364833,VISpor,657172447,VISli,TEa,0.02906149,0.187940458,0.073378578,0.30973717300000003,VISpor,VISpor,0.938886205,0.72217557,,Emx1-IRES-Cre,EGFP,SypEGFP,True,False,False,,4472,-1.134430708670792,-0.21099126354322356,0.861628106353306,0.7872293469477829,0.9360268657588291,False
12.43959136,15.12485153,0.40620540899999996,0.95494668,100149109,0.356796144,2005.992515,286.53097560000003,1884.9416809999998,0.7996631999999999,0.443046324,AUDp,120491896,AUDd,fiber tracts,0.148783597,0.031248227000000003,0.073451137,0.096904585,AUDp,AUDp,0.846882262,0.9674191109999999,,,EGFP,EGFP,True,False,False,,21,-1.1340014770826556,-0.39125429786077304,0.8631132589184963,0.7888381371674575,0.9373883806695351,False
15.12485153,22.5474943,0.624931892,0.92466785,100149109,0.568648312,2863.823433,136.38181699999998,2792.47905,0.937994399,0.673127693,AUDp,182090318,AUDd,AUDd,0.148783597,0.200186762,0.073451137,0.084623725,AUDp,AUDp,0.846882262,0.7998133040000001,,Rbp4-Cre_KL100,EGFP,EGFP,True,True,False,,28,-1.1340014770826556,-0.20416731152046863,0.8778858268535733,0.8034795126028014,0.9522921411043452,False
9.137395996,7.680208472,0.09485668900000001,0.952759054,100147853,0.039695532,522.9050478,522.3983155000001,268.20644330000005,0.7767320120000001,0.122501256,VISp,603479758,fiber tracts,RSPagl,1.23e-05,0.035070405,0.073547618,0.115881178,VISp,VISp,0.9999877209999999,0.961143062,,Rbp4-Cre_KL100,EGFP,EGFP,True,False,False,,447,-1.1334313882825804,-1.0229320385933325,0.8413704597461986,0.7670705512266549,0.9156703682657423,False
9.137395996,5.470926666,0.315056866,0.9784528659999999,100147853,0.180023751,4055.7405289999997,726.9800547,5381.1974,0.8779977729999999,0.950140588,VISp,307320960,fiber tracts,fiber tracts,1.23e-05,0.0032023259999999997,0.073547618,0.5142510020000001,VISp,VISp,0.9999877209999999,0.996795055,,,EGFP,EGFP,True,True,False,,390,-1.1334313882825804,-0.5016110514133337,0.8438997854015318,0.7695287715375838,0.9182707992654797,False
4.732894572,9.137395996,0.191797427,0.9271595159999999,100147853,0.106518914,4105.7178380000005,748.465096,3134.378945,0.899824854,0.734292698,VISp,307297141,fiber tracts,VISl,1.23e-05,0.045578507000000004,0.073547618,0.663636086,VISp,VISp,0.9999877209999999,0.936622554,,,EGFP,EGFP,True,False,False,,214,-1.1334313882825804,-0.7171572232717016,0.8377652727952145,0.7633854447026263,0.9121451008878028,False
