id,injection structure,injection dmn fraction,projection dmn fraction,distance coefficient,DMN coefficient,DMN t values,DMN p values,injection core fraction,projection core fraction,core distance coefficient,DMN core coefficient,core t values,core p values
636799953,ORBl,1.0,0.9362637189146235,-0.00022882329751998729,0.004843124441920659,[  -40.75468462    20.25015718 -5914.3288914 ],[0.0000000e+00 4.9880704e-91 0.0000000e+00],0.962280771168872,0.8832672339127992,-0.00022273784582759035,0.006460732184215315,[  -40.27700426    26.07417097 -6216.25426532],[0.00000000e+000 1.83007014e-149 0.00000000e+000]
617900105,ORBvl,1.0,0.9580646015859652,-0.00040520826947966856,0.0060405926122558615,[  -50.43839292    18.54527796 -4296.84459908],[0.00000000e+00 1.13380815e-76 0.00000000e+00],1.0,0.9437384070580309,-0.00038367353614442824,0.009573420100956525,[  -48.55810406    28.4191057  -4526.51535158],[0.00000000e+000 4.41794636e-177 0.00000000e+000]
569904687,RSPv,0.7612609890227249,0.5116674257854035,-0.003240983994967109,-0.02774094413306198,[ -146.22327167   -37.04698269 -1511.21397981],[0.00000000e+000 9.22873856e-299 0.00000000e+000],0.3488181616140641,0.26382067663210695,-0.003419794091859765,-0.045850397001519466,[ -153.33810625   -57.89071048 -1510.90365036],[0. 0. 0.]
560045081,VISam,0.9157102370513155,0.7039795916438847,-0.006372036154705589,0.03314719565500564,[-176.23251604   25.56713121 -839.2766352 ],[0.00000000e+000 8.44408855e-144 0.00000000e+000],0.6745866629833095,0.58965226141378,-0.006368724870504277,0.030625168971715938,[-173.24819222   22.09134201 -837.52206165],[0.00000000e+000 6.21987939e-108 0.00000000e+000]
495346667,VISp,0.0,0.03774380361673795,-0.002041729210319653,-0.031734062068494336,[ -137.52934585   -50.55524981 -1976.2741331 ],[0. 0. 0.],0.0,0.01913322699775117,-0.0020721503657449712,-0.034228568430775964,[ -139.17385341   -51.69242377 -1985.63383093],[0. 0. 0.]
485553574,VISp,0.0,0.16898731734736416,-0.0010329360770207306,-0.012076144098759657,[ -102.04713658   -29.1035659  -3178.53653324],[0.00000000e+000 1.38752875e-185 0.00000000e+000],0.0,0.10716741831900568,-0.0010521238956632702,-0.014814354276413135,[ -103.48261761   -33.79579142 -3197.21946458],[0.00000000e+000 3.19105742e-249 0.00000000e+000]
515920693,VISp,0.0,0.11546314608078247,-0.0010066809800503014,-0.013985401363807236,[ -100.72817716   -33.49045553 -3188.24300235],[0.00000000e+000 8.44731531e-245 0.00000000e+000],0.0,0.08147699189340134,-0.0010213514244419347,-0.01542976284209179,[ -101.77006511   -34.97849993 -3206.63106518],[0.00000000e+000 9.83474991e-267 0.00000000e+000]
561918178,VISp,0.0,0.13774796054044158,-0.0024755516175691667,-0.02731768740180822,[ -136.61683571   -35.60521517 -1652.42728396],[0.00000000e+000 3.02075499e-276 0.00000000e+000],0.0,0.10075481465895865,-0.0025062953429284053,-0.03169350655867078,[ -137.93886402   -39.17624029 -1663.87283511],[0. 0. 0.]
501785691,VISl,0.0,0.052640187691722504,-0.0008300931982901102,-0.013607169961265209,[  -92.5267497    -32.59742941 -3270.42991083],[0.00000000e+000 4.37520433e-232 0.00000000e+000],0.0,0.03903611068056266,-0.0008385281570625349,-0.013571995702137568,[  -93.36394065   -30.87284214 -3290.61142456],[0.00000000e+000 1.73923849e-208 0.00000000e+000]
609475867,ACAd,1.0,0.8946757326811275,-0.0009842060175910437,0.006695548835561992,[  -57.83865657    13.35924004 -2485.22121367],[0.00000000e+00 1.11694652e-40 0.00000000e+00],1.0,0.8632413773795525,-0.000869110634635794,0.012142861301846122,[  -49.1160818    22.1507564 -2465.482208 ],[0.00000000e+000 1.67409926e-108 0.00000000e+000]
604100536,RSPagl,0.9857424311063482,0.6942201987951446,-0.0010359488535825658,0.002104159240670816,[  -84.01058634     4.97886643 -2949.67196369],[0.00000000e+00 6.40439367e-07 0.00000000e+00],0.8609726713529615,0.5702704280452576,-0.0010677974591425026,-0.001080313432978014,[-8.47790146e+01 -2.37910312e+00 -2.93049221e+03],[0.         0.01735634 0.        ]
518605181,RSPd,0.9999937133704072,0.5417632727793249,-0.004226105175022641,-0.04092231129553336,[ -158.56691467   -46.39515955 -1227.47483082],[0. 0. 0.],0.9999937133704072,0.46569424126299436,-0.004406011891397427,-0.052893618242054984,[ -162.10760469   -55.89850656 -1215.07458471],[0. 0. 0.]
536920234,RSPd,0.9963483347125877,0.5720857650220883,-0.0066473451491576175,-0.06398148243955085,[-197.87412014  -54.13861701 -847.85144304],[0. 0. 0.],0.6882095377845291,0.33781567525570366,-0.006941329149927893,-0.09300010855527274,[-205.78900295  -74.50311239 -845.06128514],[0. 0. 0.]
868641659,RSPv,0.18901992653688487,0.3799557844164013,-0.000416155757357224,-0.004596309645019804,[  -44.27883411   -14.70528451 -3964.90316277],[0.00000000e+00 6.56089236e-49 0.00000000e+00],0.15678701564059358,0.26737228681881,-0.0004371757409021185,-0.006567971497466241,[  -45.90821609   -19.71578671 -3957.45675436],[0.0000000e+00 2.1472524e-86 0.0000000e+00]
518012479,VISl,0.0,0.16102279898696614,-0.00196885212376025,-0.024017038475344234,[ -142.92131599   -37.59634314 -2077.05986689],[0.00000000e+000 1.38877425e-307 0.00000000e+000],0.0,0.10927593304366136,-0.0019873595658846293,-0.027409434280785225,[ -144.20781907   -40.77071029 -2093.88259668],[0. 0. 0.]
518013943,VISl,0.0,0.1764444079874892,-0.0012779599973366707,-0.012641572605621411,[ -117.02552495   -25.42854149 -2709.80809232],[0.00000000e+000 2.84976334e-142 0.00000000e+000],0.0,0.140304488084825,-0.0012868937059557896,-0.013327361438407908,[ -117.67740864   -25.44853708 -2727.66209252],[0.00000000e+000 1.71679231e-142 0.00000000e+000]
502590301,VISl,0.0,0.11519408016298535,-0.0021098754599351514,-0.026400642741875043,[ -137.12536537   -37.07243242 -1826.65791812],[0.00000000e+000 3.53797532e-299 0.00000000e+000],0.0,0.08018658400869441,-0.002128723507546357,-0.028846218058737057,[ -138.29689375   -38.4919898  -1839.20242067],[0. 0. 0.]
502955689,VISl,0.0,0.1809251596461809,-0.003898052531955811,-0.041134299124916576,[ -160.11409219   -36.55130926 -1090.28065911],[0.00000000e+000 6.25938698e-291 0.00000000e+000],0.0,0.1371919128169032,-0.003929162232546097,-0.046395150996039004,[ -161.24774279   -39.15821055 -1099.70135148],[0. 0. 0.]
552543088,VISl,0.0,0.12741318538828283,-0.002584890035591205,-0.032642356708071925,[ -156.14344267   -42.44064127 -1641.47000715],[0. 0. 0.],0.0,0.09210316203695841,-0.0026073376836744594,-0.034134863962966056,[ -157.39330587   -42.15984591 -1651.51983862],[0. 0. 0.]
502956560,VISl,0.0,0.06549223436172552,-0.0013804952195646226,-0.020889249141554257,[ -112.0882434    -37.05216801 -2324.13787612],[0.00000000e+000 7.44375061e-299 0.00000000e+000],0.0,0.036657966078092415,-0.0013955905574201553,-0.02228118851024571,[ -113.23321908   -37.54327805 -2337.84133761],[0.00000000e+000 9.99868787e-307 0.00000000e+000]
504176074,VISl,0.0,0.14013843860804928,-0.0033836008487227076,-0.04250961673812817,[ -149.1391682    -40.67725526 -1161.7868483 ],[0. 0. 0.],0.0,0.09571226018822165,-0.00341572934859448,-0.048039984860162005,[ -150.56647924   -43.70549977 -1170.16032895],[0. 0. 0.]
501883865,VISl,0.0,0.1753159872082366,-0.0045502259533242075,-0.051679077025715864,[-163.6522868   -40.39878614 -913.14816469],[0. 0. 0.],0.0,0.1265417835713495,-0.00459286166965184,-0.05955079400104749,[-165.15978202  -44.24300919 -920.00942888],[0. 0. 0.]
572388976,VISl,0.0,0.220182842884183,-0.0015025515243320803,-0.012994925072437718,[ -120.02793466   -22.59599479 -2386.88894781],[0.00000000e+000 8.07308432e-113 0.00000000e+000],0.0,0.1662525189557269,-0.0015135031563733822,-0.014978915311307963,[ -120.73160946   -24.72492411 -2405.03612779],[0.0000000e+000 1.2351031e-134 0.0000000e+000]
568502684,VISpl,0.0,0.1895623902424661,-0.0010941936236465283,-0.009609369846788755,[ -120.92293376   -23.01475696 -3070.72141493],[0.00000000e+000 5.86551246e-117 0.00000000e+000],0.0,0.12165272076065266,-0.0011007868271321903,-0.011879538012201984,[ -121.80650941   -27.08017535 -3086.31123649],[0.00000000e+000 5.01517769e-161 0.00000000e+000]
561506791,VISpm,0.7835604813979449,0.5750384059171634,-0.006221194245358979,-0.003950492310825928,[-179.85198889   -3.1188649  -854.81434486],[0.         0.00181591 0.        ],0.41296096215548317,0.4572835998353838,-0.006300948341561641,-0.013602324763318376,[-179.78029315  -10.07657908 -853.30209846],[0.00000000e+00 7.16389906e-24 0.00000000e+00]
592724077,RSPv,0.468675307096844,0.589811034677039,-0.000698186190095152,0.0002397563328045723,[-6.83193727e+01  7.24451728e-01 -3.66420073e+03],[0.         0.46878983 0.        ],0.06522409238307984,0.41122262702242757,-0.0007187557992466531,-0.0020695467489093644,[  -69.25440196    -5.85406569 -3648.12611044],[0.00000000e+00 4.80911337e-09 0.00000000e+00]
666090944,RSPv,0.7356957661253578,0.4885941152729947,-0.003799445399707634,-0.029656461265582752,[ -164.92369797   -37.30649888 -1406.95702813],[0.00000000e+000 6.50352768e-303 0.00000000e+000],0.3450474606137723,0.2824897178733288,-0.00396624103296613,-0.04740207034576086,[ -171.12832609   -56.36426003 -1406.52318912],[0. 0. 0.]
560029094,VISli,0.0,0.13889921927119295,-0.002968921662961937,-0.04024284766316481,[ -169.65561735   -48.12060094 -1517.22242186],[0. 0. 0.],0.0,0.0974842361417578,-0.0029959800903090147,-0.0428273013760204,[ -171.20292424   -48.70545969 -1527.34694083],[0. 0. 0.]
543297033,VISp,0.0,0.1077689664280184,-0.0012677536697870753,-0.019363741542333144,[ -101.55014002   -34.34211317 -2398.16755011],[0.00000000e+000 3.16059599e-257 0.00000000e+000],0.0,0.07615260939665897,-0.0012837226637442052,-0.020568984169473874,[ -102.66518974   -34.57459689 -2410.28861864],[0.00000000e+000 1.12539641e-260 0.00000000e+000]
531443949,RSPv,0.43596832649384304,0.3333750025155995,-0.0038683340318263716,-0.03513640399978479,[ -181.68759155   -44.87937288 -1436.32895434],[0. 0. 0.],0.0,0.14280532910546725,-0.00401214940620903,-0.053667182956849524,[ -188.25487052   -65.13529283 -1442.44970151],[0. 0. 0.]
561307215,RSPv,1.0,0.5422589039252894,-0.003971574744531105,-0.03539810696119333,[ -165.91383189   -42.45100085 -1316.76883228],[0. 0. 0.],0.70731604938979,0.35570046416910284,-0.004160364642151755,-0.05437321934882688,[ -172.67102853   -61.62202912 -1314.91181788],[0. 0. 0.]
591394174,VISa,0.9923629171107746,0.8585569904994972,-0.00035444301920450227,0.00397884083666049,[  -60.25989757    18.23029739 -6255.52946652],[0.00000000e+00 3.71792525e-74 0.00000000e+00],0.874587949222109,0.7619380512991943,-0.0003525136222313109,0.0038765662199239455,[  -59.12029353    16.6590409  -6277.28770722],[0.00000000e+00 3.04556113e-62 0.00000000e+00]
523180728,VISl,0.0,0.25266737949841916,-0.004078977184400606,-0.029549569219530787,[-149.52239708  -24.17920746 -960.45212129],[0.00000000e+000 7.44086402e-129 0.00000000e+000],0.0,0.19058049030961854,-0.004115058304174916,-0.03831654379679115,[-150.64780537  -29.82216438 -966.69608671],[0.00000000e+000 1.02231425e-194 0.00000000e+000]
539511058,VISp,0.0,0.06761986105080504,-0.0006156065305780568,-0.010135101822676502,[  -86.31549185   -34.31467054 -4591.36658896],[0.00000000e+000 7.83936597e-257 0.00000000e+000],0.0,0.042549493759009384,-0.0006249761289406392,-0.010781461537445141,[  -87.21748491   -34.54156297 -4618.21815991],[0.0000000e+000 3.3990094e-260 0.0000000e+000]
565146821,VISp,0.0,0.10865201856016901,-0.002953202933805754,-0.034289972859906794,[ -157.25415905   -44.5122631  -1570.96332074],[0. 0. 0.],0.0,0.07133038944740094,-0.0029991326737209456,-0.04075043856608805,[ -159.34494626   -50.19814353 -1580.36410835],[0. 0. 0.]
605093074,VISpm,0.9451923446902787,0.6361770595769911,-0.0015740288937013231,-0.0007152861080153058,[-1.21646246e+02 -1.48384276e+00 -2.65915194e+03],[0.        0.1378532 0.       ],0.8349249972509144,0.5089214601968315,-0.0016102113140648074,-0.005305344132063911,[ -122.84657494   -10.33010253 -2661.68492088],[0.00000000e+00 5.27344925e-25 0.00000000e+00]
571652998,MOs,0.9978471367352882,0.8468914947166926,-0.0038072401174656097,0.04223731113854051,[ -85.32927529   31.07410067 -844.11299307],[0.00000000e+000 3.57032132e-211 0.00000000e+000],0.9978471367352882,0.7982634782109306,-0.003371674164054264,0.06269088574197941,[ -72.24763379   41.89666461 -838.53847942],[0. 0. 0.]
573977678,MOs,1.0,0.8865779751241599,-0.0026321242465081225,0.014769241812546572,[  -87.59281871    16.16817436 -1303.39758316],[0.00000000e+00 9.72552113e-59 0.00000000e+00],1.0,0.848131479736563,-0.0024092000255011414,0.025347658412257106,[  -76.54471516    25.1797978  -1286.57826247],[0.00000000e+000 1.50957222e-139 0.00000000e+000]
525412369,RSPv,1.0,0.756542337136062,-0.0009192381523695775,-0.0020879973920629805,[  -79.23691626    -5.73981811 -3278.40048653],[0.00000000e+00 9.49999005e-09 0.00000000e+00],1.0,0.7034065673045804,-0.0009373636345260991,-0.003190017435768711,[  -78.17699528    -8.06435629 -3222.1440472 ],[0.00000000e+00 7.42769246e-16 0.00000000e+00]
574637452,VISp,0.0,0.11288210629001096,-0.0016601280684706604,-0.0204977222414061,[ -125.69938545   -37.80717066 -2356.49672365],[0. 0. 0.],0.0,0.06613971763803737,-0.0016902682611677595,-0.02453461408501423,[ -127.539437     -42.87025427 -2367.49942241],[0. 0. 0.]
501711996,VISp,0.0,0.08451565272237023,-0.0038268527277923662,-0.051065580326519686,[ -173.32540173   -55.22599421 -1277.67023991],[0. 0. 0.],0.0,0.04140512390851963,-0.003896957677109778,-0.0614784934779887,[ -176.3933499    -63.14982881 -1285.83184793],[0. 0. 0.]
571410278,VISpor,0.0,0.13758255674573863,-0.002907850818692618,-0.03153604473706439,[ -182.10934735   -43.0298654  -1636.32082402],[0. 0. 0.],0.0,0.0874381607473314,-0.002931161835751756,-0.036908624938690876,[ -183.941532     -47.95777883 -1645.97021873],[0. 0. 0.]
