image_series_id,specimen_name,sex,age_at_CAV_injection,age_at_AAV_injection,injection_structures,injection_volume,primary_injection_structure,source,structure_id,target_by_polygon,include,exclusion reason,cortical_projection_view,experiment_detail_page,injection_dmn_fraction,projection_dmn_fraction,distance_coefficient,DMN_coefficient,CAV_percent_DMN,WT_matches,TD_matches,injection_matched_group
591168591,Ai75(T601)-313504,F,40,55,"[394, 312782546]",0.035589773,394,VISam,394,ORBl,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/591168591,http://connectivity.brain-map.org/projection/experiment/591168591,0.98918818,0.72762523,-0.00662751,0.028544391,94.51496171,"[126861679, 100148503, 518742338, 159753308, 524667618]","[478678606, 560045081, 561986735, 613898292, 651703553]","[126861679, 100148503, 518742338, 524667618, 159753308, 613898292, 651703553, 591168591, 478678606, 561986735, 560045081]"
591394174,Ai75(T601)-313502,F,40,57,"[394, 312782546]",0.001689534,394,VISa,312782546,VISpor,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/591394174,http://connectivity.brain-map.org/projection/experiment/591394174,0.992362917,0.85855699,-0.000354443,0.003978841,0,"[656959718, 597007143]",[nan],[nan]
592522663,Ai75(T503)-313793,M,59,59,[886],0.00051821,886,RSPv,886,PL,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/592522663,http://connectivity.brain-map.org/projection/experiment/592522663,0.303146609,0.619384595,-0.000531906,0.003102129,97.9405097,[112595376],"[521255975, 561511939, 592724077, 623838656, 868641659]","[112595376, 521255975, 592522663, 623838656, 664716091, 569904687, 868641659, 592724077, 666090944]"
592698087,Ai75(T503)-313802,F,60,60,"[127, 189, 1113, 1120]",0.002022571,127,AM,127,ACAd,no,subcortical source,http://connectivity.brain-map.org/projection/experiment/cortical_map/592698087,http://connectivity.brain-map.org/projection/experiment/592698087,,,,,100,[nan],[nan],[nan]
592698832,Ai75(T503)-313798,F,60,60,"[127, 255]",0.004806554,127,AM,127,RSPv,no,subcortical source,http://connectivity.brain-map.org/projection/experiment/cortical_map/592698832,http://connectivity.brain-map.org/projection/experiment/592698832,,,,,97.31512573,[nan],[nan],[nan]
592724077,Ai75(T503)-313794,M,59,59,"[879, 886]",0.000909361,879,RSPv,886,VISpl,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/592724077,http://connectivity.brain-map.org/projection/experiment/592724077,0.468675307,0.589811035,-0.000698186,0.000239756,0,[112595376],"[521255975, 592522663, 623838656, 868641659]","[112595376, 521255975, 592522663, 623838656, 664716091, 569904687, 868641659, 592724077, 666090944]"
595259180,Ai75(T503)-317649,M,59,59,"[394, 879, 894]",0.00097722,394,RSPagl,894,ACAd,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/595259180,http://connectivity.brain-map.org/projection/experiment/595259180,0.938489001,0.832287078,-0.0009109,0.004313276,100,[nan],[nan],[nan]
601359621,Ai75(T601)-322246,F,56,56,"[39, 48]",0.003941243,39,ACAd,39,SCs,no,subcortical target,http://connectivity.brain-map.org/projection/experiment/cortical_map/601359621,http://connectivity.brain-map.org/projection/experiment/601359621,,,,,1.116737024,[nan],[nan],[nan]
601804603,Ai75(T503)-322911,F,58,58,"[723, 746]",0.004895721,723,ORBl,723,VISal,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/601804603,http://connectivity.brain-map.org/projection/experiment/601804603,1,0.912419372,-0.000343029,0.006172379,3.366087855,"[112306316, 156741826]","[571816813, 572390577, 636799953]","[112306316, 156741826, 571816813, 572390577, 601804603, 636799953]"
601885751,Ai75(T601)-322982,F,59,59,"[409, 425, 918, 312782574, 312782628]",0.007899525,409,VISpor,312782628,ACAd,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/601885751,http://connectivity.brain-map.org/projection/experiment/601885751,0,0.101816067,-0.000667044,-0.009032722,99.99591178,[661987195],[nan],[nan]
601900484,Ai75(T601)-322975,F,58,58,"[15, 127, 362, 1113]",0.006580372,15,AM,127,PL,no,subcortical source,http://connectivity.brain-map.org/projection/experiment/cortical_map/601900484,http://connectivity.brain-map.org/projection/experiment/601900484,,,,,95.94108301,[nan],[nan],[nan]
601904029,Ai75(T601)-322983,F,61,61,"[361, 312782546]",0.006494034,361,SSp-tr,361,AUDv,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/601904029,http://connectivity.brain-map.org/projection/experiment/601904029,1,0.8217354,-0.000876632,0.004536042,2.17575453,[100141495],[nan],[nan]
604100536,Ai75(RCL-nT)-329223,M,54,54,"[394, 894]",0.003291276,394,RSPagl,894,VISp,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/604100536,http://connectivity.brain-map.org/projection/experiment/604100536,0.985742431,0.694220199,-0.001035949,0.002104159,5.587761174,"[593018150, 112229103, 562674923, 576341623, 575782182, 646525156]",[617901499],"[112229103, 593018150, 576341623, 575782182, 646525156, 562674923, 617901499, 604100536]"
605092364,Ai75(RCL-nT)-329226,M,54,54,"[64, 127, 255, 262, 629]",0.003557794,64,AV,255,DG,no,subcortical source,http://connectivity.brain-map.org/projection/experiment/cortical_map/605092364,http://connectivity.brain-map.org/projection/experiment/605092364,,,,,0,[nan],[nan],[nan]
605093074,Ai75(RCL-nT)-329225,M,55,55,"[394, 533, 312782546]",0.004798038,394,VISpm,533,VISpor,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/605093074,http://connectivity.brain-map.org/projection/experiment/605093074,0.945192345,0.63617706,-0.001574029,-0.000715286,0,[502074651],[561506791],[nan]
605496542,Ai75(RCL-nT)-329230,F,56,56,[886],0.07717576,886,RSPv,886,POST,no,subcortical target,http://connectivity.brain-map.org/projection/experiment/cortical_map/605496542,http://connectivity.brain-map.org/projection/experiment/605496542,,,,,0,[nan],[nan],[nan]
606260719,Ai75(T601)-328447,F,58,58,"[39, 44, 731, 972]",0.067847821,39,PL,972,AId,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/606260719,http://connectivity.brain-map.org/projection/experiment/606260719,1,0.897725813,-0.002688774,0.024371336,79.74064994,"[157711748, 263106036]","[575683857, 609157409]","[157711748, 263106036, 609157409, 606260719, 575683857]"
606278526,Ai75(T601)-328444,M,58,58,"[15, 127, 362, 1113]",0.043810595,15,AM,127,PL,no,subcortical source,http://connectivity.brain-map.org/projection/experiment/cortical_map/606278526,http://connectivity.brain-map.org/projection/experiment/606278526,,,,,99.31188367,[nan],[nan],[nan]
607052300,Ai75(T601)-331326,F,58,58,[48],0.006307217,48,ACAv,48,RSPagl,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/607052300,http://connectivity.brain-map.org/projection/experiment/607052300,1,0.937075163,-0.000496818,0.000642626,,"[126117554, 161458737]",[nan],[nan]
607059419,Ai75(T601)-333321,F,55,55,"[39, 48, 993]",0.068628165,39,ACAd,39,RSPagl,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/607059419,http://connectivity.brain-map.org/projection/experiment/607059419,1,0.834141389,-0.00450609,0.071220039,100,"[526783054, 125833030, 496576666, 139426984, 478491090, 146593590, 501483880]","[475829896, 571401645, 607321130, 609475867]","[139426984, 526783054, 125833030, 478491090, 478376911, 496576666, 475829896, 607059419, 607321130, 528741104, 571401645, 609475867]"
607289053,Ai75(RCL-nT)-329228,M,55,55,"[181, 560581559]",0.005715943,181,RE,181,ENTl,no,subcortical source,http://connectivity.brain-map.org/projection/experiment/cortical_map/607289053,http://connectivity.brain-map.org/projection/experiment/607289053,,,,,0,[nan],[nan],[nan]
607316031,Ai75(RCL-nT)-329227,M,55,55,"[15, 181]",0.066913748,15,RE,181,RSPv,no,subcortical source,http://connectivity.brain-map.org/projection/experiment/cortical_map/607316031,http://connectivity.brain-map.org/projection/experiment/607316031,,,,,5.767552254,[nan],[nan],[nan]
607321130,Ai75(T601)-331322,M,58,58,"[39, 48]",0.007218533,39,ACAd,39,RSPv,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/607321130,http://connectivity.brain-map.org/projection/experiment/607321130,1,0.960823215,-0.001448734,0.005784466,100,"[139426984, 526783054, 125833030, 478491090, 478376911, 496576666]","[475829896, 528741104, 571401645, 607059419, 609475867]","[139426984, 526783054, 125833030, 478491090, 478376911, 496576666, 475829896, 607059419, 607321130, 528741104, 571401645, 609475867]"
609157409,Ai75(T503)-334221,F,59,59,"[39, 44, 972]",0.242197631,39,PL,972,ACAd,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/609157409,http://connectivity.brain-map.org/projection/experiment/609157409,0.99990915,0.843493082,-0.004403928,0.035543977,100,"[157711748, 263106036]","[575683857, 606260719]","[157711748, 263106036, 609157409, 606260719, 575683857]"
609475139,Ai75(T601)-333323,F,58,58,"[149, 362]",0.001819379,149,MD,362,AIv,no,subcortical source,http://connectivity.brain-map.org/projection/experiment/cortical_map/609475139,http://connectivity.brain-map.org/projection/experiment/609475139,,,,,93.04398301,[nan],[nan],[nan]
609475867,Ai75(T601)-333489,F,61,61,"[39, 48, 993]",0.004185036,39,ACAd,39,VISp,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/609475867,http://connectivity.brain-map.org/projection/experiment/609475867,1,0.894675733,-0.000984206,0.006695549,10.32988619,"[139426984, 526783054, 496576666, 125833030, 478491090, 478376911]","[475829896, 528741104, 571401645, 607059419, 607321130]","[139426984, 526783054, 125833030, 478491090, 478376911, 496576666, 475829896, 607059419, 607321130, 528741104, 571401645, 609475867]"
613898292,Ai75(RCL-nT)-337398,M,57,57,"[394, 312782546]",0.007724266,394,VISam,394,ACAd,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/613898292,http://connectivity.brain-map.org/projection/experiment/613898292,1,0.809799615,-0.001165781,0.008480674,100,"[100148503, 518742338, 159753308, 524667618, 126861679]","[478678606, 560045081, 561986735, 591168591, 651703553]","[126861679, 100148503, 518742338, 524667618, 159753308, 613898292, 651703553, 591168591, 478678606, 561986735, 560045081]"
614435699,Ai75(T601)-337803,M,58,58,"[64, 255]",0.024684064,64,AV,255,RSPv,no,subcortical source,http://connectivity.brain-map.org/projection/experiment/cortical_map/614435699,http://connectivity.brain-map.org/projection/experiment/614435699,,,,,99.09442706,[nan],[nan],[nan]
614738437,Ai75(T601)-337810,F,58,58,"[39, 44, 731, 972]",0.008396819,39,PL,972,ENTl,no,subcortical target,http://connectivity.brain-map.org/projection/experiment/cortical_map/614738437,http://connectivity.brain-map.org/projection/experiment/614738437,,,,,0,[nan],[nan],[nan]
616674416,Ai75(T601)-337588,M,59,59,[886],0.011728322,886,RSPv,886,SSp-tr,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/616674416,http://connectivity.brain-map.org/projection/experiment/616674416,1,0.933738564,-0.005659789,0.020299933,100,"[100140949, 159832064, 100148142]","[475828414, 475830603, 561512675]",[nan]
617898760,Ai75(T601)-337592,F,59,59,"[731, 746]",0.006516177,731,ORBvl,746,VISam,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/617898760,http://connectivity.brain-map.org/projection/experiment/617898760,1,0.963806426,-0.000365528,0.006387658,99.69080685,"[112423392, 158435116, 480994108, 287769286, 167902586]","[479115470, 520615681, 521955016, 523177830, 526783792, 532005897, 617900105]","[112423392, 158435116, 480994108, 287769286, 479115470, 617898760, 617900105]"
617900105,Ai75(T601)-337593,F,59,59,"[723, 746]",0.001121443,723,ORBvl,746,VISl,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/617900105,http://connectivity.brain-map.org/projection/experiment/617900105,1,0.958064602,-0.000405208,0.006040593,6.032284716,"[112423392, 158435116, 287769286, 480994108]","[479115470, 617898760]","[112423392, 158435116, 480994108, 287769286, 479115470, 617898760, 617900105]"
617901499,Ai75(T503)-338168,M,59,59,"[394, 894]",0.0176327,394,RSPagl,894,ACAv,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/617901499,http://connectivity.brain-map.org/projection/experiment/617901499,0.995355967,0.801758257,-0.003091675,0.018034225,99.98137131,"[112229103, 646525156, 562674923, 576341623, 575782182]",[604100536],"[112229103, 593018150, 576341623, 575782182, 646525156, 562674923, 617901499, 604100536]"
623286726,Ai75(T503)-338169,F,58,58,"[39, 48, 993]",0.018402297,39,ACAv,48,RSPd,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/623286726,http://connectivity.brain-map.org/projection/experiment/623286726,1,0.963960534,-0.001891142,0.026327762,66.38066102,"[286482701, 112514202, 161458737]","[475733382, 528511254, 569932566]",[nan]
623838656,Ai75(T503)-338171,F,55,55,[886],0.00265196,886,RSPv,886,PL,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/623838656,http://connectivity.brain-map.org/projection/experiment/623838656,0.000571458,0.562506631,-0.00072198,0.003021945,95.18686279,[112595376],"[521255975, 592522663, 592724077, 868641659]","[112595376, 521255975, 592522663, 623838656, 664716091, 569904687, 868641659, 592724077, 666090944]"
636799953,Ai75(T601)-340120,M,58,58,"[723, 746]",0.001600728,723,ORBl,723,VISl,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/636799953,http://connectivity.brain-map.org/projection/experiment/636799953,1,0.936263719,-0.000228823,0.004843124,0,"[180673746, 170721670, 112306316, 156741826]","[571816813, 572390577, 601804603]","[112306316, 156741826, 571816813, 572390577, 601804603, 636799953]"
637855050,Ai75(T503)-340841,M,53,53,"[39, 48]",0.006962624,39,ACAd,39,VISam,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/637855050,http://connectivity.brain-map.org/projection/experiment/637855050,1,0.951829729,-0.000748217,0.005078359,94.03371655,"[583747816, 112458114, 584194481, 125833030, 478376911]","[477435412, 649362978]",[nan]
649362978,Ai75(RCL-nT)-342002,M,55,55,"[39, 48, 993]",0.020209146,39,ACAd,39,ORBvl,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/649362978,http://connectivity.brain-map.org/projection/experiment/649362978,1,0.950422258,-0.001795789,0.021036199,85.81166064,"[112458114, 583747816]","[477435412, 637855050]",[nan]
651703553,Ai75(T601)-343982,F,59,59,"[394, 533, 312782546]",0.001992637,394,VISam,394,ACAd,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/651703553,http://connectivity.brain-map.org/projection/experiment/651703553,1,0.789328081,-0.000625912,0.003529587,99.58220113,"[126861679, 100148503, 518742338, 159753308, 524667618]","[478678606, 560045081, 561986735, 591168591, 613898292]","[126861679, 100148503, 518742338, 524667618, 159753308, 613898292, 651703553, 591168591, 478678606, 561986735, 560045081]"
657424207,Ai75(T601)-362007,M,57,57,[993],0.016042068,993,MOs,993,SSp-bfd,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/657424207,http://connectivity.brain-map.org/projection/experiment/657424207,1,0.746973698,-0.002012135,0.016198529,,"[168162771, 112952510, 166055636]",[569993539],[nan]
664716091,Ai75(RCL-nT)-369414,M,57,57,"[879, 886]",0.026786134,879,RSPv,886,RSPd,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/664716091,http://connectivity.brain-map.org/projection/experiment/664716091,0.723619653,0.525023316,-0.003136722,-0.019779166,,"[112595376, 592540591]","[521255975, 561307215, 569904687, 666090944, 868641659]","[112595376, 521255975, 592522663, 623838656, 664716091, 569904687, 868641659, 592724077, 666090944]"
666090944,Ai75(RCL-nT)-369419,F,59,59,[886],0.029968255,886,RSPv,886,VISpl,yes,,http://connectivity.brain-map.org/projection/experiment/cortical_map/666090944,http://connectivity.brain-map.org/projection/experiment/666090944,0.735695766,0.488594115,-0.003799445,-0.029656461,,[112595376],"[521255975, 561307215, 569904687, 664716091, 868641659]","[112595376, 521255975, 592522663, 623838656, 664716091, 569904687, 868641659, 592724077, 666090944]"
868641659,Ai75(RCL-ntT)-450563,F,57,57,"[886, 879]",0.002044,,RSPv,,VISp,yes,,,,0.189019927,0.379955784,-0.000416156,-0.00459631,,[112595376],"[521255975, 569904687, 592522663, 592724077, 623838656, 664716091, 666090944]","[112595376, 521255975, 592522663, 623838656, 664716091, 569904687, 868641659, 592724077, 666090944]"
