sum_NPV_A,sum_NPV_B,dice_coefficient,pearson_correlation,match_A,fraction of match covered by td injection,absolute_overlap,distance,absolute_overlap_lg_over_small,spearman_correlation,injection_overlap,source,match_B,match_A_secondary_source,match_B_secondary_source,match_A_percent_secondary,match_B_percent_secondary,match_A_injection_size,match_B_injection_size,match_A_primary_source,match_B_primary_source,match_A_percent_primary,match_B_percent_primary,transgenic_line_A,transgenic_line_B,Virus_A,Virus_B,same_primary,same_secondary,<60% primary,same secondary for <60% primary
4.835846094,3.950681322,0,0.889735912,272930013,0,0,1070.794098,0,0.3388676,0,VISp,309372716,RSPagl,fiber tracts,0.006115526,0.016996569,0.006051112,0.90878975,VISp,VISp,0.993884424,0.941911066,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,FALSE,
4.835846094,5.379738994,0.089003654,0.930487872,482580380,0.053071701,2800.616571,976.3708312,1656.562886,0.756775352,0.16301241,VISp,309372716,VISp,fiber tracts,0.285710049,0.016996569,0.175383701,0.90878975,VISl,VISp,0.697009635,0.941911066,Rbp4-Cre_KL100,,SypEGFP,EGFP,FALSE,FALSE,FALSE,
4.835846094,2.586416559,0.002441049,0.858362591,584511827,0.002293655,121.0371833,1539.967532,40.08638927,0.896375487,0.000863973,VISp,309372716,RSPagl,fiber tracts,0.175502508,0.016996569,0.798972989,0.90878975,VISp,VISp,0.631845368,0.941911066,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,FALSE,FALSE,
4.835846094,4.172065136,0,0.733702247,510417255,0,0,989.3937538,0,0.676627042,0,VISp,309372716,RSPagl,fiber tracts,0.386021662,0.016996569,0.044042361,0.90878975,VISp,VISp,0.47755425,0.941911066,Rbp4-Cre_KL100,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
4.835846094,3.996977694,0.001349195,0.869134687,593277684,0.000911055,48.07674035,1296.688089,5.057141784,0.562123729,0.000273406,VISp,309372716,VISp,fiber tracts,0.378126085,0.016996569,0.318671147,0.90878975,VISpl,VISp,0.413957338,0.941911066,Rbp4-Cre_KL100,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.835846094,16.05180602,0,0.831281567,485237081,0,0,1059.292217,0,0.84568981,0,VISp,309372716,VISp,fiber tracts,0.301351169,0.016996569,0.089030217,0.90878975,VISpm,VISp,0.693548559,0.941911066,Rbp4-Cre_KL100,,EGFP,EGFP,FALSE,FALSE,FALSE,
4.835846094,9.426803138,0.003817116,0.968188858,480069939,0.00197364,104.149848,858.3705494,122.2557711,0.818492366,0.010832336,VISp,309372716,fiber tracts,fiber tracts,0.063772991,0.016996569,0.194205659,0.90878975,VISp,VISp,0.936226986,0.941911066,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,TRUE,FALSE,
4.835846094,2.462918359,3.84E-07,0.876802729,601476074,5.59E-08,0.002947251,1113.597773,0.016816244,0.774614029,4.82E-07,VISp,309372716,RSPagl,fiber tracts,0.157145067,0.016996569,0.597899176,0.90878975,VISp,VISp,0.612171369,0.941911066,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,FALSE,FALSE,
4.835846094,5.435839343,0.011200272,0.904102981,183173527,0.005705149,301.0631547,958.2275304,27.2371235,0.70519888,0.027525036,VISp,309372716,,fiber tracts,,0.016996569,0.017167989,0.90878975,VISp,VISp,0.999999991,0.941911066,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,FALSE,
4.835846094,14.32567601,0,0.700641267,656632388,0,0,1046.565813,0,0.722450283,0,VISp,309372716,VISa,fiber tracts,0.210343638,0.016996569,0.105423941,0.90878975,VISp,VISp,0.499665612,0.941911066,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
4.835846094,5.832359441,0,0.891149524,580150240,0,0,1225.479498,0,0.758167928,0,VISp,309372716,RSPagl,fiber tracts,0.041039831,0.016996569,0.043985541,0.90878975,VISp,VISp,0.955945605,0.941911066,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,FALSE,FALSE,
4.835846094,8.557349402,0.239344756,0.949097888,479756361,0.141197335,7451.044288,446.7661581,6549.997508,0.945755156,0.690084261,VISp,309372716,fiber tracts,fiber tracts,0.043985675,0.016996569,0.163774974,0.90878975,VISp,VISp,0.956014314,0.941911066,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,TRUE,FALSE,
4.835846094,5.943554007,0.266073859,0.965366219,503069254,0.143452614,7570.056359,232.1637353,4131.427934,0.9070099,0.999986018,VISp,309372716,fiber tracts,fiber tracts,2.96E-05,0.016996569,0.07109877,0.90878975,VISp,VISp,0.999970367,0.941911066,Rbp4-Cre_KL100,,SypEGFP,EGFP,TRUE,TRUE,FALSE,
0.296137537,3.094136394,0.363966368,0.497311465,638314843,0.283853606,934.3412537,3725.117448,6187.972197,0.408056396,0.076565785,VISp,500836840,SUB,fiber tracts,0.319944593,0.047626807,0.209582232,0.375217578,VISp,VISp,0.526096159,0.952373187,,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,16.74045011,0,0.482262055,294481346,0,0,4528.675303,0,0.340008029,0,VISp,638314843,VISp,SUB,0.28144803,0.319944593,0.129882193,0.209582232,VISpm,VISp,0.713711954,0.526096159,Rbp4-Cre_KL100,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
0.296137537,1.600996777,0.508028077,0.351270392,638314843,0.286925536,4761.981475,3499.285641,27024.027,0.406822071,0.390226641,VISp,512315551,SUB,VISl,0.319944593,0.134438565,0.209582232,1.614223072,VISp,VISp,0.526096159,0.792907247,,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,9.987299941,0,0.427304405,657046319,0,0,3932.162255,0,0.370270688,0,VISp,638314843,RSPd,SUB,0.22178176,0.319944593,0.020778666,0.209582232,VISp,VISp,0.672854993,0.526096159,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,5.236151147,0,0.372670438,638314843,0,0,4201.737736,0,0.313229018,0,VISp,598605738,SUB,VISrl,0.319944593,0.124840207,0.209582232,0.545316962,VISp,VISp,0.526096159,0.687096989,,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,4.117640751,0,0.425054929,606929366,0,0,3121.23373,0,0.438100087,0,VISp,638314843,RSPagl,SUB,0.262136711,0.319944593,0.106491112,0.209582232,VISp,VISp,0.410704351,0.526096159,Rbp4-Cre_KL100,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,5.756017889,0.102334048,0.483356419,522409371,0.010444097,127.4505365,3163.763582,754.7768668,0.340455108,0.296209411,VISp,638314843,fiber tracts,SUB,0.013093039,0.319944593,0.044148902,0.209582232,VISp,VISp,0.986906959,0.526096159,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,6.248942496,0.493349463,0.447138413,479981981,0.059813938,729.9165022,2837.8513,5976.273835,0.390427901,0.497019349,VISp,638314843,VISl,SUB,0.401654515,0.319944593,0.207307769,0.209582232,VISp,VISp,0.590620758,0.526096159,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,14.798764,0,0.425018456,502966396,0,0,4065.144524,0,0.328403895,0,VISp,638314843,fiber tracts,SUB,0.032276897,0.319944593,0.096801715,0.209582232,VISp,VISp,0.96592965,0.526096159,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,18.03932648,0,0.599920243,638314843,0,0,4818.236192,0,0.334373664,0,VISp,512314723,SUB,VISp,0.319944593,0.243702462,0.209582232,0.27599252,VISp,VISpm,0.526096159,0.662048479,,Emx1-IRES-Cre,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
0.296137537,3.622004156,0.165666638,0.504254852,500837552,0.027685647,337.851195,3132.363325,1783.017091,0.433031016,0.191264802,VISp,638314843,fiber tracts,SUB,0.015792673,0.319944593,0.160751497,0.209582232,VISp,VISp,0.984207346,0.526096159,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,3.553776714,0,0.448530298,638314843,0,0,2933.070064,0,0.418023292,0,VISp,574941472,SUB,VISpl,0.319944593,0.031702429,0.209582232,0.243418535,VISp,VISp,0.526096159,0.961972923,,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,12.03473161,0.03346246,0.501829801,294482052,0.002462541,30.05067384,4060.911228,263.010523,0.373637964,0.07479074,VISp,638314843,,SUB,,0.319944593,0.060788077,0.209582232,VISp,VISp,0.99999995,0.526096159,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,8.270868757,0,0.543061226,638314843,0,0,4750.999895,0,0.332241001,0,VISp,501006221,SUB,VISp,0.319944593,0.228863473,0.209582232,0.236011303,VISp,VISpm,0.526096159,0.40838288,,Emx1-IRES-Cre,EGFP,SypEGFP,FALSE,FALSE,TRUE,FALSE
0.296137537,12.6192391,0.117385999,0.506913543,530574594,0.011656484,142.2454456,3695.348427,1049.676482,0.339317307,0.184767454,VISp,638314843,VISrl,SUB,0.004137856,0.319944593,0.097888456,0.209582232,VISp,VISp,0.994358105,0.526096159,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,8.736886518,0.522504135,0.473830144,530555292,0.09552067,1165.649942,3162.119542,4746.56298,0.354781578,0.795682126,VISp,638314843,VISl,SUB,0.009005022,0.319944593,0.102772649,0.209582232,VISp,VISp,0.990995013,0.526096159,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,17.6920135,0.178761426,0.519692808,482578964,0.030472866,371.8639601,3635.312916,1314.882729,0.334165754,0.524292782,VISp,638314843,fiber tracts,SUB,0.008667147,0.319944593,0.043191966,0.209582232,VISp,VISp,0.991332743,0.526096159,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,7.287579582,0.28077018,0.503776797,266250195,0.049652424,605.9143576,3606.591188,3117.86722,0.427005987,0.311591269,VISp,638314843,fiber tracts,SUB,0.019681639,0.319944593,0.172009914,0.209582232,VISp,VISp,0.980318333,0.526096159,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,8.285990944,0,0.461584161,503809372,0,0,4076.346403,0,0.342913246,0,VISp,638314843,,SUB,,0.319944593,0.016397721,0.209582232,VISp,VISp,0.999999946,0.526096159,Rbp4-Cre_KL100,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,4.536835017,0.000732361,0.451482121,638314843,0.000706868,1.085079114,3731.099034,9.271469246,0.384431953,8.89E-05,VISp,536298726,SUB,RSPd,0.319944593,0.285536299,0.209582232,0.225206489,VISp,VISp,0.526096159,0.47652642,,Emx1-IRES-Cre,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,8.866078636,0.620700795,0.508560069,479755622,0.106588752,1300.715047,3552.323183,6824.828866,0.380295555,0.697293168,VISp,638314843,fiber tracts,SUB,0.022049737,0.319944593,0.168527523,0.209582232,VISp,VISp,0.977950261,0.526096159,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,2.904300724,0.001821127,0.382315731,510417993,0.000150122,1.831957056,3958.749803,15.14572303,0.300949775,0.003418718,VISp,638314843,RSPd,SUB,0.301237339,0.319944593,0.076407405,0.209582232,VISp,VISp,0.446669402,0.526096159,Rbp4-Cre_KL100,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,10.07466668,0.157396812,0.503097636,479701339,0.016396832,200.0924623,3638.694821,1564.369708,0.372036665,0.203828845,VISp,638314843,fiber tracts,SUB,0.058888405,0.319944593,0.132360446,0.209582232,VISp,VISp,0.941099265,0.526096159,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,5.687375086,0.184571219,0.530247859,638314843,0.157187168,298.6658423,3787.941393,2727.512417,0.401293899,0.024474553,VISp,479984127,SUB,RSPd,0.319944593,0.110147973,0.209582232,0.298795591,VISp,VISp,0.526096159,0.789494417,,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,10.79072676,0.03591862,0.508668533,596253012,0.002273499,27.74377307,3714.794745,286.9620984,0.362014167,0.07600957,VISp,638314843,fiber tracts,SUB,0.011819177,0.319944593,0.065161915,0.209582232,VISp,VISp,0.988180754,0.526096159,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,15.21381531,0.038911189,0.472241756,167794131,0.003996794,48.77334453,3472.477502,401.6207556,0.309308869,0.047586374,VISp,638314843,VISp,SUB,0.313158718,0.319944593,0.14535113,0.209582232,VISal,VISp,0.342120753,0.526096159,Rbp4-Cre_KL100,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
0.296137537,14.34123284,0.211189295,0.51809998,479982715,0.029880584,364.6362674,3067.963494,1758.226854,0.342347307,0.395320172,VISp,638314843,VISl,SUB,0.252846888,0.319944593,0.076392436,0.209582232,VISp,VISp,0.549855237,0.526096159,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,4.502781895,0,0.44935631,566992832,0,0,4084.96022,0,0.144625849,0,VISp,638314843,fiber tracts,SUB,0.001008782,0.319944593,0.003263338,0.209582232,VISp,VISp,0.998991298,0.526096159,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,7.971538392,0.106278388,0.506994701,535692871,0.007215156,88.04739773,3267.460788,964.3016602,0.444878895,0.162242156,VISp,638314843,fiber tracts,SUB,0.01089751,0.319944593,0.102440008,0.209582232,VISp,VISp,0.989049681,0.526096159,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,4.345179785,0.094972298,0.484207905,501115762,0.008393732,102.4296993,3669.114335,1115.997539,0.433937995,0.098774649,VISp,638314843,RSPd,SUB,0.224223116,0.319944593,0.194648717,0.209582232,VISp,VISp,0.618315932,0.526096159,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,7.680208472,0.020679756,0.513366315,603479758,0.002867708,34.99497532,3364.951708,196.0410655,0.427176704,0.029014793,VISp,638314843,RSPagl,SUB,0.035070405,0.319944593,0.115881178,0.209582232,VISp,VISp,0.961143062,0.526096159,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,12.41880993,0.214897684,0.504207456,536299435,0.024072115,293.7548384,3627.671429,2240.146434,0.348001164,0.259114988,VISp,638314843,fiber tracts,SUB,0.073733974,0.319944593,0.148783972,0.209582232,VISp,VISp,0.926265982,0.526096159,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,25.45946496,0,0.401136244,657042668,0,0,4586.076755,0,0.259126417,0,VISp,638314843,VISa,SUB,0.319797843,0.319944593,0.141207955,0.209582232,VISp,VISp,0.434203579,0.526096159,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,5.677167026,0.218403385,0.513170885,638314843,0.212307681,432.0650762,3716.032831,2743.986506,0.376889346,0.035406123,VISp,479983421,SUB,fiber tracts,0.319944593,0.027660877,0.209582232,0.222693181,VISp,VISp,0.526096159,0.972339129,,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,5.597686345,0,0.448882345,638314843,0,0,3939.263891,0,0.338022275,0,VISp,501004474,SUB,fiber tracts,0.319944593,0.036666916,0.209582232,0.210919344,VISp,VISp,0.526096159,0.962625588,,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,16.11125679,0,0.462945209,562061175,0,0,3839.713531,0,0.315342136,0,VISp,638314843,fiber tracts,SUB,0.07754278,0.319944593,0.070026351,0.209582232,VISp,VISp,0.922457207,0.526096159,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,9.035426984,0.12395109,0.558850006,546103149,0.011786599,143.8332529,3976.858056,1433.742965,0.355541472,0.131164291,VISp,638314843,RSPd,SUB,0.02232561,0.319944593,0.187839658,0.209582232,VISp,VISp,0.963347783,0.526096159,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,4.869165188,0.082011831,0.499182469,517072832,0.015040914,183.5460357,3882.447682,527.2295925,0.347301528,0.805809139,VISp,638314843,,SUB,,0.319944593,0.011313372,0.209582232,VISp,VISp,0.999999964,0.526096159,Rbp4-Cre_KL100,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,11.69549088,0.355491303,0.505944904,121510421,0.048416261,590.8293077,3912.147748,2664.471527,0.43434682,0.955952034,VISp,638314843,,SUB,,0.319944593,0.048048136,0.209582232,VISp,VISp,0.999999981,0.526096159,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,6.741248565,0,0.419943558,593016678,0,0,2875.326068,0,0.393882659,0,VISp,638314843,VISpl,SUB,0.157155185,0.319944593,0.127057794,0.209582232,VISp,VISp,0.791264555,0.526096159,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,2.934678721,0.126528341,0.494216084,503323656,0.013635006,166.3895744,3421.841609,1025.196496,0.537896204,0.256177932,VISp,638314843,fiber tracts,SUB,0.002778324,0.319944593,0.068570825,0.209582232,VISp,VISp,0.99722165,0.526096159,Rbp4-Cre_KL100,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,7.506525633,7.19E-05,0.156486599,638314843,6.30E-05,0.133122933,4023.80417,1.022084617,0.274341273,1.09E-05,VISp,524874308,SUB,VISp,0.319944593,0.335617849,0.209582232,0.279139848,VISp,VISrl,0.526096159,0.536332275,,Rbp4-Cre_KL100,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
0.296137537,3.950681322,1.31E-06,0.490777837,272930013,6.74E-07,0.008221061,3694.942489,1.13E-05,0.200073384,3.22E-08,VISp,638314843,RSPagl,SUB,0.006115526,0.319944593,0.006051112,0.209582232,VISp,VISp,0.993884424,0.526096159,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,5.379738994,0.424927822,0.40080366,482580380,0.127916364,1560.978395,3442.39742,4751.820399,0.250851557,0.467598123,VISp,638314843,VISp,SUB,0.285710049,0.319944593,0.175383701,0.209582232,VISl,VISp,0.697009635,0.526096159,Rbp4-Cre_KL100,,SypEGFP,EGFP,FALSE,FALSE,TRUE,FALSE
0.296137537,2.586416559,0.042994601,0.482208806,638314843,0.027151329,166.5128488,4670.385423,1259.760001,0.401599568,0.013645108,VISp,584511827,SUB,RSPagl,0.319944593,0.175502508,0.209582232,0.798972989,VISp,VISp,0.526096159,0.631845368,,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,4.172065136,0,0.367338382,510417255,0,0,3758.63007,0,0.542587934,0,VISp,638314843,RSPagl,SUB,0.386021662,0.319944593,0.044042361,0.209582232,VISp,VISp,0.47755425,0.526096159,Rbp4-Cre_KL100,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,3.996977694,0.020373525,0.409077984,638314843,0.016907384,249.7212278,2781.114884,312.7331653,0.353105561,0.020463724,VISp,593277684,SUB,VISp,0.319944593,0.378126085,0.209582232,0.318671147,VISp,VISpl,0.526096159,0.413957338,,Rbp4-Cre_KL100,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
0.296137537,16.05180602,0,0.5148668,485237081,0,0,4367.482112,0,0.345860221,0,VISp,638314843,VISp,SUB,0.301351169,0.319944593,0.089030217,0.209582232,VISpm,VISp,0.693548559,0.526096159,Rbp4-Cre_KL100,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
0.296137537,9.426803138,0.273830808,0.525234807,480069939,0.053026701,647.0910565,3042.729038,3216.04762,0.332295615,0.284954304,VISp,638314843,fiber tracts,SUB,0.063772991,0.319944593,0.194205659,0.209582232,VISp,VISp,0.936226986,0.526096159,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,2.462918359,0.001979688,0.464279365,638314843,0.001335886,3.146072014,3022.763636,46.63136988,0.429565824,0.000257809,VISp,601476074,SUB,RSPagl,0.319944593,0.157145067,0.209582232,0.597899176,VISp,VISp,0.526096159,0.612171369,,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,5.435839343,0,0.449289027,183173527,0,0,4276.330202,0,0.093595615,0,VISp,638314843,,SUB,,0.319944593,0.017167989,0.209582232,VISp,VISp,0.999999991,0.526096159,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,14.32567601,0,0.289182974,656632388,0,0,4305.101625,0,0.257435037,0,VISp,638314843,VISa,SUB,0.210343638,0.319944593,0.105423941,0.209582232,VISp,VISp,0.499665612,0.526096159,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,5.832359441,0,0.450763081,580150240,0,0,3423.448554,0,0.290856463,0,VISp,638314843,RSPagl,SUB,0.041039831,0.319944593,0.043985541,0.209582232,VISp,VISp,0.955945605,0.526096159,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,8.557349402,0.377262264,0.495733853,479756361,0.057122277,697.0698514,3694.401169,4092.297379,0.374289288,0.431149784,VISp,638314843,fiber tracts,SUB,0.043985675,0.319944593,0.163774974,0.209582232,VISp,VISp,0.956014314,0.526096159,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
0.296137537,5.943554007,0.335820493,0.518435217,503069254,0.049868815,608.5549974,3659.412521,2742.74722,0.383701765,0.663864629,VISp,638314843,fiber tracts,SUB,2.96E-05,0.319944593,0.07109877,0.209582232,VISp,VISp,0.999970367,0.526096159,Rbp4-Cre_KL100,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.094136394,16.74045011,0,0.8939875,294481346,0,0,810.5553652,0,0.745450367,0,VISp,500836840,VISp,fiber tracts,0.28144803,0.047626807,0.129882193,0.375217578,VISpm,VISp,0.713711954,0.952373187,Rbp4-Cre_KL100,Emx1-IRES-Cre,EGFP,SypEGFP,FALSE,FALSE,FALSE,
3.094136394,1.600996777,0.009413538,0.804703217,500836840,0.005796191,362.6347161,1285.41822,545.913131,0.886416234,0.016634718,VISp,512315551,fiber tracts,VISl,0.047626807,0.134438565,0.375217578,1.614223072,VISp,VISp,0.952373187,0.792907247,Emx1-IRES-Cre,Emx1-IRES-Cre,SypEGFP,SypEGFP,TRUE,FALSE,FALSE,
3.094136394,9.987299941,0,0.889495041,657046319,0,0,810.802072,0,0.66372253,0,VISp,500836840,RSPd,fiber tracts,0.22178176,0.047626807,0.020778666,0.375217578,VISp,VISp,0.672854993,0.952373187,Rbp4-Cre_KL100,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,FALSE,
3.094136394,5.236151147,0.056859559,0.720098022,500836840,0.046836112,1519.59102,1069.065012,1482.400756,0.739165192,0.06970642,VISp,598605738,fiber tracts,VISrl,0.047626807,0.124840207,0.375217578,0.545316962,VISp,VISp,0.952373187,0.687096989,Emx1-IRES-Cre,Emx1-IRES-Cre,SypEGFP,SypEGFP,TRUE,FALSE,FALSE,
3.094136394,4.117640751,0,0.872373365,606929366,0,0,1088.852607,0,0.620359873,0,VISp,500836840,RSPagl,fiber tracts,0.262136711,0.047626807,0.106491112,0.375217578,VISp,VISp,0.410704351,0.952373187,Rbp4-Cre_KL100,Emx1-IRES-Cre,SypEGFP,SypEGFP,TRUE,FALSE,TRUE,FALSE
3.094136394,5.756017889,0,0.968639295,522409371,0,0,791.7701687,0,0.825680434,0,VISp,500836840,fiber tracts,fiber tracts,0.013093039,0.047626807,0.044148902,0.375217578,VISp,VISp,0.986906959,0.952373187,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,TRUE,FALSE,
3.094136394,6.248942496,0,0.902933315,479981981,0,0,1250,0,0.851110447,0,VISp,500836840,VISl,fiber tracts,0.401654515,0.047626807,0.207307769,0.375217578,VISp,VISp,0.590620758,0.952373187,Emx1-IRES-Cre,Emx1-IRES-Cre,SypEGFP,SypEGFP,TRUE,FALSE,TRUE,FALSE
3.094136394,14.798764,0,0.845655504,502966396,0,0,458.8027899,0,0.757038578,0,VISp,500836840,fiber tracts,fiber tracts,0.032276897,0.047626807,0.096801715,0.375217578,VISp,VISp,0.96592965,0.952373187,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,TRUE,FALSE,
3.094136394,18.03932648,0,0.768634726,512314723,0,0,1132.563464,0,0.699588016,0,VISp,500836840,VISp,fiber tracts,0.243702462,0.047626807,0.27599252,0.375217578,VISpm,VISp,0.662048479,0.952373187,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,FALSE,FALSE,FALSE,
3.094136394,3.622004156,0,0.976510262,500837552,0,0,845.5767263,0,0.881000124,0,VISp,500836840,fiber tracts,fiber tracts,0.015792673,0.047626807,0.160751497,0.375217578,VISp,VISp,0.984207346,0.952373187,Emx1-IRES-Cre,Emx1-IRES-Cre,SypEGFP,SypEGFP,TRUE,TRUE,FALSE,
3.094136394,3.553776714,0,0.914693119,574941472,0,0,1133.754824,0,0.851998854,0,VISp,500836840,VISpl,fiber tracts,0.031702429,0.047626807,0.243418535,0.375217578,VISp,VISp,0.961972923,0.952373187,Emx1-IRES-Cre,Emx1-IRES-Cre,SypEGFP,SypEGFP,TRUE,FALSE,FALSE,
3.094136394,12.03473161,0.457417272,0.958743741,294482052,0.265602481,5790.100008,660.3786792,3516.180157,0.854621315,0.999875267,VISp,500836840,,fiber tracts,,0.047626807,0.060788077,0.375217578,VISp,VISp,0.99999995,0.952373187,Rbp4-Cre_KL100,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,FALSE,
3.094136394,8.270868757,0,0.67106174,501006221,0,0,1047.711792,0,0.64314134,0,VISp,500836840,VISp,fiber tracts,0.228863473,0.047626807,0.236011303,0.375217578,VISpm,VISp,0.40838288,0.952373187,Emx1-IRES-Cre,Emx1-IRES-Cre,SypEGFP,SypEGFP,FALSE,FALSE,TRUE,FALSE
3.094136394,12.6192391,0.319640594,0.965838828,530574594,0.201469624,4392.011957,476.3402146,3417.480079,0.773742022,0.601555913,VISp,500836840,VISrl,fiber tracts,0.004137856,0.047626807,0.097888456,0.375217578,VISp,VISp,0.994358105,0.952373187,Rbp4-Cre_KL100,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,FALSE,
3.094136394,8.736886518,0,0.911381287,530555292,0,0,1044.27008,0,0.807061906,0,VISp,500836840,VISl,fiber tracts,0.009005022,0.047626807,0.102772649,0.375217578,VISp,VISp,0.990995013,0.952373187,Rbp4-Cre_KL100,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,FALSE,
